model,training_size,distribution,reversibility_error,hamiltonian_error,time,ess
GradGSymplecticNNgHMC,0.55,normal_normal,1.3728541e-05,"[0.9026417  0.9292344  0.92371845 0.93543005 0.9381205  0.94593763
 0.9475608  0.92798114 0.9504198  0.9460658  0.9518169  0.9196217
 0.94705045 0.9243147  0.95137405 0.9452219  0.9446158  0.9357519
 0.9232831  0.93508327 0.9465849  0.94357526 0.9425609  0.9443721
 0.94580317 0.9519373  0.94985425 0.95101273 0.9318098  0.9384572
 0.922172   0.9401568  0.93422294 0.9503152  0.92921245 0.93897104
 0.935317   0.91944206 0.9482247  0.9345952  0.9482577  0.9098849
 0.9502406  0.93197334 0.91612214 0.9269335  0.94841385 0.9286742
 0.93515724 0.9529996  0.9345891  0.9444205  0.9325118  0.95442766
 0.9479501  0.93602204 0.9290227  0.9135475  0.94166875 0.9516288
 0.9509432  0.9384658  0.93122196 0.9458265  0.91535115 0.9357048
 0.9413187  0.95236254 0.93876934 0.91714144 0.94873905 0.94011134
 0.9422578  0.93539    0.9326548  0.91997385 0.9438871  0.9483297
 0.9515854  0.9377693  0.9529346  0.94462883 0.9536443  0.9332368
 0.943944   0.9404546  0.9261198  0.9407635  0.9479453  0.9540067
 0.9250741  0.92274    0.9227381  0.9485437  0.9349499  0.8951721
 0.9370119  0.949639   0.9496709  0.92331016]",65.11988353729248,479.7933526070826
RevGSymplecticNNgHMC,0.55,normal_normal,8.488314e-15,"[0.9028292  0.9291455  0.9237113  0.93546265 0.93832487 0.9460267
 0.9474227  0.9267076  0.9504179  0.94601977 0.9517312  0.9196389
 0.9470563  0.92411274 0.95135707 0.94520867 0.94460595 0.9359101
 0.9235789  0.9349143  0.9465995  0.943565   0.94248784 0.94422626
 0.9457114  0.95194685 0.9499048  0.95090437 0.93185204 0.93849885
 0.9225053  0.94024295 0.934297   0.95028067 0.92903996 0.93868417
 0.9346916  0.9192929  0.94821656 0.9345533  0.94824815 0.9099332
 0.95029753 0.9317713  0.91625404 0.92682946 0.94828653 0.9287593
 0.9352552  0.95298755 0.9343659  0.9444114  0.93249846 0.9544177
 0.9478056  0.9359493  0.9288156  0.91377497 0.9416361  0.9515971
 0.95084167 0.93851066 0.9312781  0.945759   0.915408   0.93553776
 0.94143736 0.95238173 0.93865937 0.9170529  0.94874924 0.94016814
 0.94225454 0.9354795  0.93255055 0.9205963  0.94392395 0.94834393
 0.95161426 0.93783164 0.9529664  0.9447111  0.9536351  0.93317556
 0.9440748  0.94032717 0.9260887  0.9406737  0.9479217  0.9539897
 0.92515934 0.9231385  0.92269456 0.94857144 0.93486375 0.89512175
 0.9368824  0.9497099  0.9495454  0.9233839 ]",60.517666816711426,489.0904006250511
RevGradGSymplecticNNgHMC,0.55,normal_normal,6.070682e-15,"[0.9024676  0.92923707 0.9237115  0.9355643  0.93822116 0.9459526
 0.94759274 0.92827773 0.95039195 0.9461063  0.95184916 0.91972077
 0.94710225 0.92441314 0.95139015 0.94518656 0.94464266 0.9359646
 0.92313397 0.93506646 0.946648   0.9435911  0.9425561  0.94437003
 0.9457404  0.9519312  0.94984806 0.95105267 0.93180776 0.9383639
 0.9214634  0.94014347 0.934225   0.95027417 0.92914295 0.9390475
 0.93540734 0.91937447 0.9482166  0.93470544 0.94826543 0.90988415
 0.95024717 0.9321942  0.9159445  0.92698324 0.9484824  0.92864513
 0.93508875 0.9530033  0.93462646 0.94436854 0.9325086  0.9544252
 0.9479604  0.936057   0.92895913 0.9132771  0.9417736  0.95162666
 0.95095396 0.9383375  0.9312129  0.945814   0.9152956  0.93570495
 0.9412935  0.95237464 0.93871945 0.91715044 0.94876695 0.9401163
 0.94213676 0.9353966  0.9326539  0.9201124  0.9439093  0.9483714
 0.951578   0.93771505 0.95293987 0.9446199  0.9536464  0.93324137
 0.94392824 0.94042796 0.92604053 0.940654   0.9479356  0.9540264
 0.92489946 0.9226345  0.92275465 0.9485447  0.93495846 0.8951244
 0.9370035  0.9496271  0.9496938  0.9232583 ]",111.79983973503113,333.6535595449187
HMC,0.775,banana,8.6401996e-14,"[0.9136065  0.9430952  0.94151276 0.8547849  0.80593777 0.93564355
 0.8309328  0.8556256  0.9821595  0.91547656 0.9120264  0.9368026
 0.9530512  0.6962584  0.7779893  0.8410031  0.96243876 0.8793292
 0.97551537 0.7882724  0.8898136  0.9377004  0.8017634  0.94771117
 0.9480529  0.97518027 0.9279736  0.9325897  0.97243154 0.96059173
 0.94174325 0.779385   0.8891124  0.9692172  0.7689244  0.95874393
 0.88915557 0.8771558  0.9799902  0.9461889  0.96797156 0.95112056
 0.924014   0.8272237  0.8502959  0.90506023 0.8963871  0.89249563
 0.9685032  0.94397277 0.7942816  0.94856185 0.9666314  0.9824766
 0.90249604 0.8585923  0.87938786 0.81279683 0.93145657 0.9537878
 0.847218   0.9141129  0.9572983  0.917202   0.94735926 0.8943238
 0.98824835 0.90997183 0.91729593 0.9190463  0.8961842  0.9675734
 0.9680662  0.94534016 0.9362394  0.9347981  0.9011118  0.92846847
 0.95262355 0.893826   0.93793106 0.9761405  0.93831754 0.91229266
 0.9852679  0.9529133  0.92247003 0.965208   0.98392    0.97782457
 0.8810043  0.8509822  0.9185643  0.9787574  0.8758849  0.98133266
 0.9264986  0.92753446 0.9559393  0.9217725 ]",20.42851424217224,1.3788336897369535
SymplecticNNgHMC,0.775,banana,0.14103869,"[0.63936466 0.82599723 0.7280927  0.39032662 0.34666917 0.53311205
 0.45029923 0.02710313 0.8799944  0.36220217 0.39574283 0.23334491
 0.9457915  2.33107    0.56281364 2.722629   0.9593637  0.8370347
 0.98184794 0.7282435  0.59174883 0.7141795  0.32211256 0.9587037
 0.6137018  0.9780663  0.84519506 0.69335866 0.740189   0.5006465
 0.955948   0.6559642  0.6988491  0.97996557 4.1779537  0.94101465
 1.4133375  0.4003048  0.9079451  0.09262487 0.80188036 0.9367212
 0.54097795 0.15061693 0.9377322  0.8239254  0.23447725 0.9934776
 0.9361805  0.9081197  0.5202596  0.9008708  0.9357917  0.94984
 0.77834386 0.5230284  0.7145211  0.06264964 0.9022945  0.8896874
 0.5505506  0.13986103 0.51645553 0.9469211  0.2346431  0.8496644
 0.97882193 0.4098757  0.23755872 0.6320561  0.38973963 0.97021186
 0.64421165 0.45847017 0.9284243  0.89482135 0.3786866  0.74695486
 0.01622343 0.6942576  0.04354664 0.97792816 0.77938306 0.8797935
 0.9080019  0.74806756 0.33706498 0.5008649  0.86947626 0.59987825
 0.8911084  0.8013851  0.92555636 0.8675062  0.41440576 0.7762426
 0.07271796 0.8593402  0.4557774  0.66583544]",62.28923463821411,1.353212667005173
GSymplecticNNgHMC,0.775,banana,2583.1116,"[6.86190963e-01 5.90419336e+04 7.32258359e+04 5.36782146e-01
 1.53836984e+05 6.15034297e+04 5.51651955e+00 8.29426289e-01
 9.12235379e-01 4.39081430e-01 1.48751094e+04 9.19255435e-01
 2.14190453e-01 1.02621179e+03 3.29065889e-01 1.91589125e+05
 3.54170391e+04 6.21505141e-01 4.76509333e-01 1.93768048e+00
 8.34453464e-01 3.94354999e-01 1.41897365e-01 1.28344102e+04
 8.81617248e-01 9.57444370e-01 1.36948625e+05 9.44089375e+04
 5.79675794e-01 9.36875701e-01 2.10837549e+03 3.06897789e-01
 6.42031670e-01 5.49777627e-01 2.25303250e+05 9.49649453e-01
 9.73380000e+04 1.57960811e+04 3.62180397e-02 5.31790625e+04
 5.86819232e-01 7.75919616e-01 9.88465820e+03 5.00762646e+03
 5.51066399e+00 2.72138000e+00 4.28098083e-01 1.88181914e+04
 3.28090625e+04 8.01324487e-01 1.01373115e+04 6.14118934e-01
 1.23897195e-01 6.17248535e+00 6.11209062e+04 9.38209713e-01
 5.63794136e-01 4.39796055e+04 2.05450342e+03 9.01359737e-01
 3.13864648e-02 1.58566772e+03 8.21845770e-01 8.80118984e+04
 9.41035748e-01 1.22568726e+03 8.80718887e-01 2.60256836e+04
 6.76047656e+04 1.94736287e-01 5.33478141e-01 4.65864748e-01
 6.35449961e+04 3.15317617e+04 3.45543549e+02 3.06106152e+04
 2.10577715e+04 7.48050869e-01 8.92499805e+03 1.33334219e-01
 3.59335107e+03 2.26459913e-02 4.49003047e+04 7.05854833e-01
 7.34889030e-01 9.30775046e-01 9.22210395e-01 8.98807883e-01
 6.28707647e-01 8.22355273e+03 7.32128067e+01 2.55239666e-01
 3.91685273e+04 9.08156097e-01 4.95898743e+02 9.73896384e-01
 1.02153109e+05 4.01776719e+04 9.27080572e-01 9.36560392e-01]",29.198434352874756,16.291558393786822
GradSymplecticNNgHMC,0.775,banana,0.08230596,"[0.7698239  0.9483706  0.9093449  0.15453275 0.65059185 0.79348946
 0.6166523  0.2547198  0.93903655 0.5022538  0.00370897 0.42533335
 0.9633956  2.2410626  0.70916724 1.9126238  0.9357848  0.8823327
 0.9459528  0.59651685 0.73307693 0.8470454  0.37228417 0.89229727
 0.7333683  0.96552956 0.2845127  0.17644876 0.86076343 0.6614853
 0.93322295 0.5127264  0.78286636 0.95863366 3.2228289  0.96705884
 0.8218807  0.00688999 0.96784014 0.47421417 0.8998534  0.87610435
 0.13772368 0.16745901 0.6165308  0.66797847 0.01476314 0.5313157
 0.9614754  0.8402152  0.23197693 0.8252243  0.9764401  0.9836483
 0.43821105 0.6640172  0.6404863  0.50907975 0.9341183  0.9488115
 0.42303476 0.4148744  0.6845727  0.8246484  0.44800037 0.670104
 0.98893154 0.02807559 0.19167963 0.5425947  0.11442029 0.96079254
 0.8644135  0.7296022  0.8109335  0.9315914  0.63082606 0.85398906
 0.31863904 0.5807902  0.2810434  0.9653214  0.93147933 0.80164456
 0.96424794 0.848499   0.5551287  0.6654997  0.94546413 0.8091402
 0.75325775 0.8675761  0.90178084 0.93755317 0.0826993  0.8740131
 0.33304754 0.9373169  0.6165277  0.7738201 ]",90.89636468887329,1.3029493668484269
GradGSymplecticNNgHMC,0.775,banana,462.1507,"[8.88178527e-01 2.61919580e+03 3.80265894e+03 3.17832172e-01
 5.36420215e+03 2.79477588e+03 1.12265885e+00 5.26241422e-01
 9.42085862e-01 4.67282861e-01 5.61837830e+02 6.56350017e-01
 8.84808540e-01 1.12194580e+03 7.70243347e-01 5.04646191e+03
 2.47525928e+03 8.65194798e-01 8.43338966e-01 4.10094142e-01
 8.86717916e-01 5.29396176e-01 3.16035807e-01 1.44851733e+03
 7.81646430e-01 9.41382110e-01 3.93416162e+03 2.82161279e+03
 9.42203403e-01 8.45828533e-01 3.29151733e+02 5.01328707e-01
 6.57619119e-01 9.25240219e-01 5.17525244e+03 9.71760273e-01
 2.35288037e+03 2.16948438e+03 9.47889209e-01 2.56930127e+03
 8.80628586e-01 8.55019033e-01 3.90073425e+02 1.45213281e+03
 1.11603117e+00 7.36049652e+00 2.73676097e-01 5.42648071e+02
 2.04693848e+03 8.32896411e-01 1.97125708e+03 7.52644062e-01
 9.64750946e-01 2.08460255e+01 4.86603613e+03 7.72545218e-01
 5.78433216e-01 3.46766211e+03 5.01980438e+02 9.75539088e-01
 3.45921695e-01 1.00967735e+02 8.94347072e-01 4.86928223e+03
 6.11545563e-01 3.57349243e+02 9.63118732e-01 1.10257837e+03
 2.40671924e+03 4.27932680e-01 8.83248672e-02 8.88777494e-01
 2.64161475e+03 1.63911365e+03 1.20799576e+02 1.55261755e+03
 7.19605957e+02 9.07963455e-01 4.27324066e+02 4.15416658e-01
 2.03307709e+02 3.66624260e+00 2.22191772e+03 8.01886737e-01
 9.61535931e-01 9.36600208e-01 6.53622627e-01 8.83909166e-01
 9.37816858e-01 4.82269379e+02 1.56896118e+02 7.90464044e-01
 2.23039014e+03 9.67421472e-01 3.35816727e+01 9.46201801e-01
 3.03031738e+03 2.39417676e+03 8.23188305e-01 8.09407890e-01]",65.77258610725403,9.411606240957404
RevGSymplecticNNgHMC,0.775,banana,1.5575097e-13,"[0.89868754 0.8502013  0.8754992  0.3144923  0.8288053  0.9592172
 0.85837334 0.6168554  0.9872571  0.7545743  0.6266906  0.74869585
 0.9058456  2.25289    0.8312084  0.2897829  0.65272427 0.8915469
 0.85344476 0.38174614 0.86923325 0.9468279  0.41996247 0.6134289
 0.9024641  0.94477195 0.6238794  0.6459708  0.96697825 0.8862219
 0.76045793 0.29289764 0.9015403  0.847563   1.1190531  0.950789
 0.27462673 0.56246203 0.9639029  0.90236896 0.9704606  0.7731783
 0.54127383 0.537834   0.06940494 0.4616345  0.42746872 0.32225788
 0.74421376 0.7387637  0.13079625 0.7284839  0.9431238  0.91341066
 0.16514371 0.8651206  0.56605375 1.2871621  0.82237566 0.97451866
 0.2880276  0.7901901  0.8854603  0.38848555 0.7665918  0.29938382
 0.9540431  0.6659114  0.80957675 0.46456093 0.40276814 0.88961554
 0.9511986  0.9610809  0.5260204  0.7511205  0.92470044 0.9373843
 0.798834   0.4736371  0.74788237 0.8485402  0.8974213  0.6786845
 0.9805974  0.9356698  0.8176664  0.8788228  0.9844092  0.9770393
 0.5350138  0.8944866  0.63302124 0.9780111  0.4781468  0.97274625
 0.87629306 0.7936608  0.8462186  0.91642493]",23.111896276474,31.42366022702875
RevGradGSymplecticNNgHMC,0.775,banana,2.5845906e-10,"[1.36608303e+00 9.89502734e+04 1.52764438e+05 4.76975024e-01
 2.00587359e+05 1.01638750e+05 5.43569565e+01 5.73360586e+00
 9.83767986e-01 7.39399791e-01 1.98929570e+04 3.79610956e-01
 9.10959148e+00 6.39941055e+04 2.18507957e+00 1.52250125e+05
 1.06794094e+05 8.82072926e-01 8.30752611e-01 1.16018658e+01
 8.82519603e-01 1.58836884e+02 3.59506339e-01 6.74657656e+04
 9.43663299e-01 9.43892360e-01 1.26069234e+05 9.17211406e+04
 5.51798248e+00 4.10446972e-01 1.78245430e+04 2.89024353e-01
 8.67330909e-01 2.81799679e+01 1.48156719e+05 9.37530220e-01
 7.11967578e+04 1.05991375e+05 8.61724091e+01 9.38832500e+04
 2.07487850e+01 7.73650110e-01 1.33875059e+04 7.65987969e+04
 1.69755669e+01 1.58120117e+03 5.48677385e-01 1.70025684e+04
 8.64310000e+04 7.61029124e-01 1.00107117e+05 7.10047901e-01
 2.75839291e+01 1.91022876e+03 2.18503609e+05 6.84521854e-01
 5.56634426e-01 1.61312469e+05 2.58166641e+04 9.63128269e-01
 2.30539665e-01 4.46165674e+03 1.79423675e-01 2.06715000e+05
 9.14612961e+00 1.93022207e+04 9.32659090e-01 3.97523477e+04
 7.95673594e+04 4.17965502e-01 9.40864944e+00 8.78694415e-01
 9.80582734e+04 6.08978672e+04 7.58913428e+03 6.41291992e+04
 2.40864961e+04 9.33654726e-01 1.56222490e+04 4.14867997e-01
 8.20599609e+03 7.20732605e+02 8.41914766e+04 6.88625991e-01
 9.74932551e-01 9.47079837e-01 1.90671997e+02 7.63725936e-01
 9.81495857e-01 1.97160000e+04 1.11117422e+04 8.49843204e-01
 9.57549219e+04 9.70707297e-01 1.47751794e+03 9.88721251e-01
 9.90050938e+04 1.01314680e+05 8.91722560e-01 9.42358851e-01]",117.267746925354,7.127819095837893
HMC,0.775,gaussian,4.877256e-15,"[0.93472046 0.9225778  0.9370903  0.9155302  0.9490525  0.9310033
 0.9208387  0.95011604 0.92763984 0.92706406 0.9390955  0.9392221
 0.9556791  0.92686075 0.93623304 0.95836806 0.94568384 0.93533796
 0.9418185  0.9479816  0.9254014  0.9343109  0.94419503 0.94184923
 0.90263486 0.93639815 0.9317519  0.94594204 0.916629   0.9255929
 0.93857783 0.9522257  0.93675184 0.90049493 0.92969644 0.9407014
 0.95244825 0.9392489  0.9477304  0.9415107  0.94435585 0.9551872
 0.94819564 0.93947256 0.9595918  0.92877674 0.9265338  0.94756866
 0.95540285 0.94390965 0.93594885 0.9509063  0.9501356  0.93738955
 0.9231231  0.95115876 0.9546828  0.94176453 0.9610299  0.9338068
 0.94686675 0.94351953 0.94964665 0.9445051  0.9338853  0.9447236
 0.94241726 0.948373   0.9538812  0.8827132  0.93162626 0.9499864
 0.940511   0.93616676 0.9540057  0.9091934  0.9380728  0.9344859
 0.95529246 0.94109577 0.9442643  0.94959843 0.9443919  0.94172645
 0.94764686 0.9183507  0.9435188  0.93303883 0.93426406 0.92527246
 0.9349372  0.95134395 0.9542222  0.94748366 0.9474286  0.9334366
 0.95332766 0.95647097 0.94763935 0.9598075 ]",16.55447554588318,1626.0436581732763
SymplecticNNgHMC,0.775,gaussian,8.64401e-06,"[0.9347546  0.9226042  0.93718064 0.9153037  0.9490565  0.9309243
 0.9208089  0.9501669  0.9276066  0.92716026 0.93912125 0.93918407
 0.9556279  0.9270033  0.93628883 0.95841825 0.94563735 0.9352702
 0.94178104 0.94796485 0.925321   0.9343235  0.9442322  0.94179773
 0.90263116 0.9364661  0.93171406 0.94598615 0.9166126  0.9255805
 0.9385058  0.9522152  0.93676794 0.9003762  0.92974013 0.940756
 0.9523897  0.93928945 0.9477036  0.9414691  0.9443571  0.9552039
 0.94822043 0.9395428  0.9595809  0.9287073  0.9265188  0.94757855
 0.95537543 0.94394606 0.93589467 0.9508976  0.9500894  0.9374174
 0.9231109  0.95112056 0.954656   0.9417423  0.9610232  0.93379736
 0.94682205 0.94349116 0.94968724 0.9444927  0.93387246 0.944688
 0.94246197 0.94841903 0.9539177  0.8828144  0.9316143  0.95000255
 0.9404489  0.93616235 0.95397234 0.9092487  0.93809813 0.93448085
 0.95532453 0.9411473  0.9443127  0.9495634  0.9444684  0.94173926
 0.9477045  0.91836566 0.9435958  0.9330286  0.9342947  0.9253158
 0.93488663 0.9514052  0.95428866 0.94750786 0.9473971  0.9333817
 0.9532895  0.9564223  0.94768846 0.959845  ]",38.52490282058716,1683.1800191482687
GSymplecticNNgHMC,0.775,gaussian,3.8534832e-05,"[0.93464583 0.9225701  0.93702    0.9154171  0.94907594 0.93124664
 0.92097425 0.9501654  0.9276738  0.92702913 0.9390116  0.9391644
 0.9557139  0.9267386  0.9361845  0.958352   0.94576955 0.9353689
 0.94198054 0.94814175 0.9253708  0.93439674 0.9441161  0.94178474
 0.90284103 0.93653333 0.9318781  0.9459286  0.9165589  0.9256371
 0.9385731  0.95226735 0.93693066 0.90029955 0.92983377 0.9408023
 0.95242226 0.9392082  0.94770527 0.94140565 0.9444081  0.95520496
 0.9482478  0.93961656 0.9595833  0.9289111  0.92648613 0.9475242
 0.9554991  0.9439343  0.9361118  0.9509311  0.95020145 0.9373282
 0.92324924 0.9512145  0.9547717  0.941669   0.961066   0.933947
 0.946857   0.9434284  0.94968784 0.94463754 0.93403566 0.94490194
 0.9424243  0.94843924 0.9539021  0.8824583  0.9315249  0.9499965
 0.9404644  0.9360789  0.954072   0.90944993 0.9381623  0.9344841
 0.95532954 0.9411184  0.9443881  0.9496186  0.94449425 0.9417639
 0.94772947 0.9183749  0.9434713  0.9331121  0.93458176 0.92522115
 0.9348127  0.951348   0.9542796  0.9475502  0.94742024 0.93338937
 0.95339936 0.9564322  0.9476881  0.95981586]",15.118854761123657,1618.2280608803164
GradSymplecticNNgHMC,0.775,gaussian,4.076358e-06,"[0.9351734  0.92263335 0.93775153 0.9167656  0.9493865  0.9313957
 0.92133653 0.95028514 0.9277691  0.9274969  0.9395935  0.9392196
 0.9556672  0.927544   0.93625927 0.95841634 0.9458586  0.9354458
 0.9419276  0.9480998  0.9254284  0.9347563  0.94424284 0.9423747
 0.90303814 0.9365227  0.931839   0.9462764  0.9168129  0.92623186
 0.9388161  0.9523574  0.9367571  0.9007728  0.92992294 0.94066525
 0.95273316 0.9394702  0.9481365  0.9420678  0.9445634  0.9554922
 0.94838107 0.9395031  0.959589   0.92870903 0.9269292  0.9477248
 0.95544475 0.94412154 0.93615246 0.9512652  0.950233   0.9381126
 0.92309207 0.95112956 0.95470536 0.94235873 0.9610969  0.93370044
 0.9470713  0.9441366  0.9497091  0.9445533  0.9340863  0.94479203
 0.9427787  0.948379   0.95390433 0.883135   0.9316303  0.9500129
 0.9408616  0.9364471  0.9540123  0.9092061  0.93805635 0.9348449
 0.95538557 0.9416811  0.9445039  0.95010805 0.94446266 0.9417341
 0.94769144 0.9187437  0.9438795  0.9331684  0.9343295  0.92536736
 0.93573475 0.9514608  0.9543052  0.9474737  0.9474256  0.93345135
 0.9533924  0.95661557 0.9476727  0.95988125]",108.63971471786499,304.8170507167759
GradGSymplecticNNgHMC,0.775,gaussian,1.5425334e-05,"[0.9351262  0.9226538  0.93763876 0.9168188  0.94940567 0.9315442
 0.92143106 0.9502184  0.9279213  0.9275245  0.939541   0.93927735
 0.955719   0.92746997 0.936224   0.95836896 0.9459245  0.9355354
 0.9420511  0.9481782  0.9255264  0.9347954  0.94419    0.94239104
 0.9031764  0.9365845  0.9318298  0.94623774 0.9167675  0.9262373
 0.9388522  0.9523532  0.93680215 0.90080947 0.929968   0.94068086
 0.9527979  0.9394919  0.94815385 0.94206524 0.94462395 0.95549506
 0.9483995  0.93957937 0.9596193  0.92879236 0.9269275  0.9477152
 0.95548964 0.944142   0.93624544 0.95127904 0.9503102  0.93807256
 0.92318344 0.9512059  0.9547465  0.94234294 0.9611145  0.9338612
 0.94713604 0.94415605 0.9497001  0.94464624 0.93418425 0.94490445
 0.94273615 0.94835603 0.95386887 0.883019   0.9316219  0.94999075
 0.9409368  0.9363518  0.9540738  0.9093312  0.93803227 0.93489575
 0.9553273  0.9416671  0.9445462  0.9501402  0.9444705  0.9417774
 0.94766665 0.9188563  0.9437663  0.9331388  0.93449825 0.9253316
 0.93573534 0.95140135 0.9542901  0.94749707 0.9475021  0.9335418
 0.95342004 0.9566619  0.94763535 0.95985484]",29.09580397605896,944.4221783745129
RevGSymplecticNNgHMC,0.775,gaussian,2.9342546e-14,"[0.9347407  0.92262954 0.93716925 0.91568035 0.94910693 0.93111414
 0.9208921  0.95012563 0.92769516 0.927046   0.9391701  0.9392306
 0.95568395 0.9268601  0.936258   0.95836306 0.9457347  0.9353596
 0.9418721  0.9480283  0.9253967  0.934389   0.9441797  0.94191825
 0.9026878  0.93641794 0.93178463 0.94599795 0.91669464 0.92568225
 0.93862    0.9522443  0.936787   0.90034765 0.9297304  0.94069195
 0.9524901  0.9392886  0.9478116  0.9415659  0.94440067 0.9552506
 0.94823205 0.9394697  0.9595922  0.9287979  0.9265649  0.9475886
 0.95542705 0.9439511  0.93600845 0.9509772  0.9501703  0.93745565
 0.9231564  0.9511625  0.95470303 0.9418454  0.9610456  0.93380994
 0.94693464 0.94360983 0.9496522  0.9445362  0.9339351  0.9447756
 0.94250154 0.94836235 0.9538913  0.88249224 0.9316075  0.9499838
 0.9405588  0.93617964 0.9540032  0.9092445  0.9380889  0.93451566
 0.9553056  0.9411556  0.94433516 0.94971216 0.9443873  0.94171655
 0.94765615 0.91846836 0.94355315 0.9330772  0.93431234 0.9252862
 0.93508434 0.95135564 0.95422137 0.94749963 0.9474225  0.93344784
 0.95335597 0.9565069  0.94768333 0.95982385]",20.671130657196045,1686.5711008189612
RevGradGSymplecticNNgHMC,0.775,gaussian,3.369217e-14,"[0.93512887 0.9225601  0.9376315  0.9166958  0.9493725  0.93142366
 0.9213054  0.95020884 0.9278897  0.92746514 0.9395509  0.9392774
 0.95570326 0.92746496 0.9362259  0.9583672  0.94587886 0.93551224
 0.94195735 0.9481203  0.92550445 0.934757   0.94420767 0.9424037
 0.9030136  0.93651664 0.9317441  0.9462025  0.91673577 0.9262454
 0.938866   0.95235795 0.9367203  0.90065426 0.9299013  0.9406323
 0.95278406 0.9394864  0.94816744 0.9420886  0.94458544 0.9554796
 0.9483811  0.93949926 0.95960206 0.92875475 0.92689645 0.94772565
 0.9554663  0.9441228  0.93621993 0.9512625  0.95026296 0.9380404
 0.92312145 0.9511702  0.95472544 0.9423735  0.96109885 0.9337475
 0.9471245  0.9441361  0.94966197 0.9445824  0.93410385 0.9448333
 0.94276    0.94831514 0.9538645  0.88282585 0.9316366  0.94999886
 0.94091725 0.93632287 0.9540338  0.90924037 0.93800914 0.9348668
 0.95534056 0.94163704 0.94452286 0.95012873 0.9444236  0.9417304
 0.9476242  0.91880274 0.9437913  0.9330796  0.9343564  0.9252596
 0.9357223  0.9513804  0.9542619  0.9474454  0.947454   0.93351924
 0.9534167  0.95666325 0.94761515 0.95985025]",27.972424745559692,1635.2323608598215
HMC,0.775,high_dimensional_gaussian,1.5484923e-15,"[0.93668526 0.93671435 0.93435013 0.9425628  0.9338207  0.93873906
 0.9325994  0.9438611  0.94165707 0.93725675 0.9418987  0.9202603
 0.9318979  0.93896884 0.9190518  0.92896295 0.94110453 0.9420624
 0.939151   0.9352095  0.9357764  0.9429867  0.93248916 0.940346
 0.935733   0.93141717 0.93983567 0.93926543 0.9430847  0.9395101
 0.9353649  0.9189261  0.9313412  0.9252424  0.9404235  0.94214195
 0.9352457  0.9427862  0.9365985  0.9325236  0.93694174 0.94273937
 0.93703383 0.9334277  0.93484753 0.9381005  0.9222953  0.9414339
 0.9337837  0.9218174  0.9350958  0.94223136 0.92971146 0.9403845
 0.9335681  0.9312339  0.93868226 0.94139546 0.94096196 0.93824005
 0.9331405  0.94275635 0.9382266  0.9441509  0.9445977  0.94088507
 0.9382407  0.939391   0.9410089  0.93439484 0.93963856 0.9343297
 0.93765426 0.9371645  0.94296855 0.93697    0.9416808  0.93198144
 0.9358386  0.94364136 0.941574   0.94071454 0.93138194 0.93847674
 0.9340453  0.9412429  0.9392082  0.94066495 0.93650025 0.9425638
 0.9427728  0.938842   0.9377231  0.92427135 0.93783635 0.9427606
 0.9367015  0.941277   0.93855584 0.9386189 ]",48.891377449035645,229.96486463005706
SymplecticNNgHMC,0.775,high_dimensional_gaussian,1.4623037e-06,"[0.9366839  0.93670595 0.93435097 0.94256276 0.9338118  0.93873966
 0.93259454 0.9438647  0.94165725 0.93725574 0.94189376 0.920256
 0.9318985  0.93897295 0.91905785 0.92896336 0.9411022  0.94206417
 0.9391422  0.9351988  0.93577945 0.9429858  0.93248534 0.9403452
 0.9357335  0.9314165  0.93983144 0.93926305 0.94308823 0.93950784
 0.93536127 0.9189262  0.9313458  0.9252343  0.9404135  0.9421389
 0.93524635 0.94277996 0.93659633 0.93252397 0.93693984 0.9427395
 0.9370351  0.9334216  0.9348416  0.9381     0.9222956  0.94144154
 0.93378913 0.9218143  0.93509334 0.9422263  0.929706   0.94038284
 0.9335624  0.931242   0.93868554 0.94139785 0.9409613  0.93823576
 0.9331435  0.94275236 0.938224   0.9441494  0.9445939  0.9408857
 0.9382391  0.93939394 0.94100523 0.93439054 0.9396326  0.9343296
 0.9376523  0.9371573  0.94297045 0.9369736  0.9416801  0.9319812
 0.93583673 0.94364184 0.941564   0.9407085  0.9313802  0.9384734
 0.9340498  0.94124496 0.93920726 0.94066143 0.9365072  0.94256324
 0.9427773  0.9388455  0.9377212  0.92427313 0.93783253 0.9427592
 0.93670005 0.9412749  0.9385559  0.93861973]",117.17787384986877,246.1055935432926
