model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
GSymplecticNNgHMC,0.6,autograd,banana,SynchronousLeapfrog,0.1,"[3.1519004e+07 7.9874288e+07 1.1177211e+09 6.8364984e+07 2.3871320e+08
 7.7667800e+07 3.4985880e+07 1.9942009e+06 3.6714824e+04 7.2311931e+09
 5.4345512e+07 3.6899123e+09 2.1558628e+07 2.2280728e-02 1.2309364e+09
 1.5494885e+09 9.8089695e-01 2.0047686e+09 4.0098061e+08 4.1146237e-01
 3.0665726e+07 1.4409558e+07 6.2607610e-01 4.0465104e+07 1.2139860e+06
 5.2993878e+08 3.6771100e+07 5.9361544e+05 8.7445088e+08 1.4600923e+08
 4.2461132e+07 5.3085580e+06 1.1195811e+09 9.8678601e-01 2.7815900e+07
 3.3534486e+07 3.3074016e+07 6.8683179e+03 1.7462454e+09 2.0502496e+08
 8.9664531e+08 6.1669639e+03 7.7852365e+08 4.2419812e+05 1.8030154e+06
 6.3337528e+07 1.3567226e+09 1.1319299e+09 3.3247744e+07 2.1131982e+07
 9.2141810e+06 3.3515520e+09 6.0728992e+08 9.4691581e-01 2.2709066e+08
 9.5143574e-01 6.9786640e+06 4.8665370e+06 1.1302365e+08 9.9331544e+07
 8.4472752e-01 4.2117690e+08 2.8547566e+09 3.2217987e+01 2.8398144e-01
 1.6937288e+05 3.6831677e+03 6.7345382e+08 1.5705346e+07 2.9758656e+09
 2.4489412e+06 5.6745100e+07 3.0779203e+09 4.9299128e+07 9.3925536e-01
 8.2460256e+07 2.8250294e+07 7.2535744e+07 5.1853148e+07 3.0408620e+09
 6.1163456e+08 5.3989670e+08 7.9474496e+07 7.9894310e+08 2.9185996e+07
 1.4774208e+09 1.9606174e+07 5.7681700e+06 3.5986288e+06 1.4395402e-01
 8.9941394e-01 8.8522613e-01 3.9918264e+07 3.5889577e+09 1.5999400e+06
 1.0125221e+08 3.4472975e+09 1.9711703e+09 1.1389094e+07 1.5873760e+08]",12277.302,26.269469261169434,33.643579525858634
GradSymplecticNNgHMC,0.6,autograd,banana,SynchronousLeapfrog,0.1,"[0.8322248  0.812634   0.83994526 0.07034478 0.5698557  0.9257413
 0.46813035 0.7236783  0.9853591  0.47537643 0.7006465  0.18121654
 0.9645728  0.1261889  0.8981484  0.5118758  0.9796344  0.7407071
 0.93002355 0.58839774 0.8190733  0.9817219  0.3390728  0.81968117
 0.9260413  0.9114749  0.70810795 0.76189137 0.97097796 0.7492074
 0.66429126 0.72050226 0.3608687  0.9785754  0.12350708 0.9534208
 0.44031918 0.42587036 0.7406343  0.86290467 0.944843   0.94574034
 0.83278584 0.63054657 0.39629444 0.5228758  0.33411846 0.22765964
 0.9425819  0.8643931  0.5117051  0.2605949  0.9537052  0.9891495
 0.57250726 0.95138156 0.6156842  0.33877373 0.6337551  0.76946056
 0.9388987  0.8450346  0.93536705 0.8488673  0.79112184 0.75497764
 0.9445362  0.8698859  0.83625066 0.12793124 0.25890478 0.93826485
 0.95810574 0.84538794 0.86322993 0.7083294  0.8246605  0.9685165
 0.8128475  0.23565897 0.87940216 0.3230642  0.98648775 0.40665787
 0.8256266  0.9287065  0.95416343 0.66474247 0.961723   0.8975977
 0.6552757  0.9136573  0.8370322  0.9068264  0.90448546 0.8323509
 0.6698522  0.44006893 0.94540423 0.5544722 ]",0.050819144,77.24114465713501,1.3180954180085989
GradGSymplecticNNgHMC,0.6,autograd,banana,SynchronousLeapfrog,0.1,"[2.08620625e+04 4.13342344e+04 4.10691875e+05 4.07644766e+04
 9.81491250e+04 4.25254375e+04 2.48711289e+04 3.37650854e+03
 2.99988281e+02 2.49736975e+06 3.36946875e+04 1.30286950e+06
 1.56935078e+04 1.99132785e-01 4.57149344e+05 5.82269500e+05
 9.78421867e-01 6.78486812e+05 1.66177156e+05 3.89858425e-01
 2.09270371e+04 1.11374980e+04 4.99223053e-01 2.50535469e+04
 2.39463525e+03 2.19072719e+05 2.52076836e+04 1.64126489e+03
 3.34901438e+05 7.46867969e+04 2.35549844e+04 4.79417383e+03
 4.46231594e+05 9.75580394e-01 2.03924727e+04 2.11490020e+04
 2.43819277e+04 1.01956566e+02 6.15562000e+05 9.85928750e+04
 3.41244156e+05 1.04345726e+02 3.10435250e+05 1.34514929e+03
 3.17432495e+03 3.23943965e+04 5.30359375e+05 4.46819500e+05
 2.05714336e+04 1.37715264e+04 9.07937695e+03 1.09083562e+06
 2.43844594e+05 9.41210032e-01 1.04925648e+05 9.60482121e-01
 6.77845898e+03 4.47172217e+03 5.75811172e+04 5.36131406e+04
 8.59078884e-01 1.80172844e+05 1.00164575e+06 6.67543745e+00
 5.69581211e-01 5.88629028e+02 7.34830017e+01 2.67601938e+05
 1.29739395e+04 1.02009300e+06 3.89823438e+03 3.06315820e+04
 1.05539325e+06 2.93770664e+04 9.35830295e-01 3.95322461e+04
 2.03370469e+04 4.00578477e+04 3.20811094e+04 9.67825188e+05
 2.50294922e+05 2.07980219e+05 4.30923672e+04 2.97064062e+05
 1.84403125e+04 5.61017500e+05 1.47603223e+04 6.47206006e+03
 4.15474512e+03 5.32880843e-01 9.50496078e-01 8.70859325e-01
 2.18887871e+04 1.26719075e+06 2.86895703e+03 5.43486992e+04
 1.21082225e+06 6.74688625e+05 1.02336904e+04 8.24074531e+04]",3487.6316,50.942413330078125,3.067093579522229
HMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9107496  0.9337141  0.90721023 0.92941254 0.90348184 0.9388337
 0.9447252  0.95008725 0.9420929  0.9523982  0.9394585  0.9245512
 0.9446582  0.9412319  0.94098395 0.92615724 0.9506461  0.9409498
 0.9185132  0.9469061  0.9510951  0.93676347 0.9500661  0.9288552
 0.9287321  0.95964515 0.93497026 0.9459278  0.9434401  0.9243885
 0.94606465 0.92490244 0.958624   0.9175582  0.93033636 0.9430014
 0.9489662  0.95238394 0.9525089  0.9329437  0.95267344 0.94914293
 0.951743   0.95633334 0.95593214 0.95352525 0.9170475  0.92613
 0.95881855 0.9491455  0.9351921  0.9348256  0.9404928  0.9410893
 0.95813507 0.95563257 0.95173144 0.94295806 0.9502051  0.93920916
 0.9358659  0.88376    0.9519033  0.953776   0.9347205  0.9339254
 0.9358506  0.9383191  0.9449584  0.91560555 0.9421954  0.9552187
 0.92596483 0.95461786 0.941111   0.95945823 0.9272892  0.9453966
 0.94026965 0.90461934 0.9200224  0.91121185 0.9311732  0.94858706
 0.9430706  0.91094685 0.92724323 0.93839073 0.93626404 0.9405221
 0.93236107 0.95227855 0.93771553 0.94751596 0.95556897 0.95456666
 0.95186347 0.9444046  0.9444288  0.94426   ]",6.316059e-15,17.213721752166748,1884.4178586704893
NNgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9099531  0.93421113 0.90155697 0.9298556  0.9004725  0.93924606
 0.94525    0.95057887 0.9426662  0.95305717 0.93939775 0.92402524
 0.9446358  0.9420003  0.9407322  0.92632455 0.9507812  0.94051427
 0.91762817 0.94707346 0.9512028  0.9371699  0.95018995 0.9284228
 0.92886245 0.9598632  0.93517435 0.94588774 0.94311184 0.9229576
 0.9461588  0.92503184 0.95884866 0.9171827  0.9302287  0.9433985
 0.94920456 0.9527974  0.9530823  0.93305707 0.95284224 0.9496523
 0.95179987 0.9564166  0.956036   0.953448   0.9149318  0.92677605
 0.95899904 0.94944537 0.9344491  0.9337052  0.9400853  0.9421765
 0.9581069  0.9553492  0.95197475 0.9426981  0.950271   0.9397539
 0.9359704  0.88145816 0.95207286 0.9539051  0.93464744 0.9334089
 0.93645775 0.93833447 0.9446799  0.9148981  0.94210863 0.9554674
 0.92680854 0.95525026 0.94105816 0.95934856 0.92807424 0.9453392
 0.94030344 0.9028145  0.91947985 0.9115578  0.9308336  0.9484066
 0.943176   0.90738    0.9271108  0.93826765 0.9358696  0.9401499
 0.9332553  0.95263165 0.9375452  0.9476463  0.9555721  0.95479774
 0.9519886  0.9445691  0.9445753  0.94456244]",7.254059e-15,16.47827410697937,1874.7291732576602
NNODEgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.91029906 0.93452233 0.9033859  0.9299854  0.8983793  0.9395363
 0.94545287 0.9505741  0.9425709  0.9531836  0.93919724 0.9239501
 0.9447541  0.94213605 0.9404533  0.9264312  0.9506506  0.9405686
 0.91695964 0.94715285 0.95123214 0.93710876 0.95035684 0.92852855
 0.92874014 0.95987034 0.9354377  0.94575876 0.94312763 0.9218651
 0.94634056 0.92488337 0.95888126 0.9170141  0.92989624 0.9438442
 0.9488549  0.95281684 0.9532277  0.9331829  0.95274365 0.94981027
 0.95188445 0.9563729  0.9559139  0.9534139  0.9151597  0.92724514
 0.9591284  0.94951886 0.9344505  0.9330718  0.9398052  0.9425324
 0.95820653 0.9553175  0.9519979  0.9426993  0.95018405 0.9397044
 0.9357316  0.87856215 0.95207185 0.9539226  0.93481827 0.9336037
 0.9365007  0.93804646 0.9445664  0.9139878  0.94217366 0.95548934
 0.9270877  0.955405   0.94098055 0.9592562  0.928473   0.9452545
 0.94047356 0.9027018  0.919326   0.9114081  0.93145597 0.9482979
 0.9429454  0.90635717 0.9269203  0.9387716  0.93567127 0.9400691
 0.933012   0.95257497 0.93758965 0.947781   0.95560807 0.95480716
 0.9519844  0.94436234 0.9443841  0.94454646]",1.8894623e-14,14.118881225585938,1834.7344301868918
Explicit NNODEgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.7900254  0.9331448  0.86568516 0.72518677 0.84420794 0.93558764
 0.9022616  0.93101025 0.9323019  0.9046354  0.8499962  0.91311187
 0.9280958  0.9043325  0.931337   0.9213554  0.92934245 0.9304985
 0.8814138  0.87085867 0.94857216 0.92156637 0.9450172  0.9115863
 0.8721174  0.93446416 0.8942518  0.9280783  0.87247676 0.8694767
 0.88680637 0.91721714 0.942733   0.902879   0.9374342  0.9407095
 0.94263256 0.94464535 0.9305086  0.794248   0.9469782  0.9437437
 0.95242614 0.95704305 0.94923544 0.9514372  0.83410823 0.85829824
 0.95496744 0.95346713 0.9276831  0.92989725 0.91181755 0.91018677
 0.95533836 0.9539417  0.94220006 0.8451437  0.94806993 0.92183775
 0.7988211  0.81988823 0.9416264  0.94106025 0.94266784 0.9265498
 0.8939726  0.93549824 0.94733685 0.6487975  0.9332556  0.94584787
 0.9175699  0.9213111  0.9108318  0.96120036 0.922155   0.8847954
 0.92274016 0.86763847 0.85314775 0.6579525  0.8835207  0.9499952
 0.9261098  0.9063829  0.8520872  0.8848896  0.9143791  0.9416032
 0.84187573 0.90857685 0.9387764  0.94420946 0.9560914  0.94713086
 0.93563867 0.94696826 0.9107307  0.9000006 ]",3.2205724e-13,20.278178691864014,123.78464011323223
SymplecticNNgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.91078633 0.93376005 0.9071967  0.92930955 0.90335387 0.9388487
 0.94471186 0.95004916 0.9420902  0.95240706 0.9394266  0.92456126
 0.94469035 0.9411747  0.94092524 0.9261044  0.9506192  0.94099355
 0.91843194 0.94685316 0.9510467  0.93679684 0.95007277 0.92887247
 0.9286391  0.9596357  0.93495643 0.9459343  0.943408   0.92438716
 0.9460694  0.924899   0.95861816 0.9176873  0.9302744  0.94303083
 0.9489193  0.9523508  0.9524549  0.93304366 0.95263356 0.94916344
 0.9516872  0.95629394 0.95588005 0.9535265  0.9170995  0.9261365
 0.95882595 0.94909924 0.935142   0.93478554 0.94044745 0.9410672
 0.9581306  0.9556805  0.9516748  0.94298    0.95015776 0.9392359
 0.9359411  0.8835701  0.951956   0.95374626 0.93466675 0.93389225
 0.9357773  0.93828815 0.94493866 0.91573167 0.9422374  0.9552631
 0.9259523  0.95466137 0.9410841  0.9594573  0.92724586 0.94544286
 0.9402325  0.9045646  0.92002666 0.9110934  0.9311656  0.9485244
 0.9430348  0.91094893 0.9273393  0.9383372  0.93624896 0.9405534
 0.93225765 0.9522757  0.9376712  0.94747615 0.9556002  0.95457125
 0.951827   0.94434106 0.9444305  0.9442973 ]",2.0858646e-05,40.64828848838806,1940.237991598543
GSymplecticNNgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9109597  0.9337872  0.9071164  0.9293361  0.9034878  0.93886495
 0.94474864 0.9501169  0.94203496 0.9523403  0.93955517 0.92480516
 0.94476795 0.9411763  0.94099295 0.92640877 0.95071924 0.9410248
 0.9186179  0.94704676 0.95114326 0.936736   0.9499911  0.92888373
 0.92906666 0.9596283  0.93506455 0.9458598  0.943597   0.9244636
 0.94608915 0.9249797  0.9586452  0.91756314 0.9304218  0.94305074
 0.9489514  0.9523697  0.95247316 0.933078   0.95267355 0.9491534
 0.9517762  0.95635843 0.9559328  0.95349807 0.9170787  0.92628527
 0.9588375  0.9491637  0.9353318  0.9349046  0.94067025 0.94107115
 0.95813674 0.95565283 0.95182914 0.94289196 0.95028245 0.93936
 0.93590057 0.8839633  0.9518937  0.9538603  0.93483657 0.9338841
 0.9359832  0.9383602  0.94507736 0.9156591  0.9421562  0.95518994
 0.92595756 0.9545848  0.94126457 0.95944417 0.9274685  0.94544005
 0.9403155  0.904631   0.92037225 0.91153574 0.93137    0.9486541
 0.94311345 0.9106466  0.9271883  0.9384672  0.9362036  0.94061124
 0.93250364 0.95227814 0.9378368  0.9475782  0.9555933  0.95452994
 0.95189685 0.94442385 0.94445884 0.94431865]",5.6693814e-05,11.999630451202393,1816.1292084988174
GradSymplecticNNgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9111168  0.93380535 0.9078522  0.9307165  0.903763   0.93925637
 0.9452467  0.950271   0.94219774 0.95282906 0.9399325  0.9245752
 0.9446696  0.94187355 0.94095486 0.926013   0.9508331  0.94103897
 0.91860735 0.9470379  0.95118654 0.93707705 0.9501054  0.9293822
 0.92911553 0.9597907  0.93507713 0.9462737  0.943607   0.92512286
 0.9463346  0.925017   0.95867825 0.91786575 0.93046904 0.9430043
 0.949212   0.95258844 0.95287246 0.93351454 0.95286834 0.94943994
 0.9518708  0.956367   0.95591635 0.9535059  0.91727626 0.9262387
 0.9588785  0.9493431  0.9353806  0.93516827 0.9405346  0.941784
 0.95816535 0.95563734 0.9517536  0.94352376 0.95025533 0.9391939
 0.9361142  0.8842902  0.951959   0.9538456  0.93489385 0.9340622
 0.9362361  0.9382318  0.94491494 0.9162027  0.9421716  0.9553029
 0.92627114 0.954916   0.9410345  0.9594781  0.9272458  0.9458022
 0.9403202  0.90512764 0.92024434 0.9117224  0.93118477 0.94861734
 0.943107   0.9114051  0.9276659  0.9385257  0.93634576 0.9406915
 0.9331369  0.95238924 0.9377534  0.9474739  0.95558065 0.9546437
 0.9519679  0.94452024 0.9445491  0.94434726]",7.494953e-06,117.15376710891724,1921.3707608153418
GradGSymplecticNNgHMC,0.6,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.91131324 0.9338732  0.90803146 0.93081    0.9038972  0.93925333
 0.94525456 0.9502584  0.94224393 0.95288193 0.94000757 0.9246942
 0.9447014  0.9418461  0.9409412  0.92613494 0.9508955  0.9411162
 0.91876507 0.9470633  0.951169   0.9370455  0.9500698  0.929427
 0.9292907  0.95979345 0.9352015  0.94626397 0.94374275 0.925148
 0.94636315 0.92501736 0.95866764 0.9177904  0.93045515 0.94301426
 0.94925755 0.95262563 0.952858   0.9336127  0.95289445 0.9494244
 0.9518635  0.9563948  0.95596576 0.9535079  0.917488   0.9263611
 0.95885915 0.9493498  0.9353878  0.9352182  0.94059324 0.94179505
 0.9581563  0.9556372  0.9517727  0.9435746  0.95030105 0.93925035
 0.93614256 0.8845002  0.95196414 0.9538588  0.93492794 0.93404263
 0.93628424 0.9383677  0.9449831  0.9162421  0.94219434 0.9553196
 0.92633283 0.9548856  0.9411043  0.95946044 0.9273371  0.94587076
 0.94032943 0.9050752  0.9204685  0.9118564  0.93124294 0.9486303
 0.9431486  0.9114531  0.92768806 0.93871915 0.936293   0.94070387
 0.93327516 0.95236945 0.93775856 0.94757926 0.95557654 0.95461625
 0.9519434  0.9445671  0.944515   0.94434476]",3.109167e-05,16.39989972114563,1816.1407757330069
HMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.92261684 0.9265202  0.9400978  0.9420449  0.9368536  0.9377796
 0.94958353 0.9335207  0.9339439  0.9388685  0.9377963  0.9343295
 0.94223636 0.9347911  0.93588996 0.93466747 0.93829584 0.9385817
 0.93451655 0.93874574 0.9283012  0.94370306 0.93150425 0.93322176
 0.9367704  0.93480146 0.93777275 0.93884397 0.9382455  0.94076276
 0.929013   0.9326134  0.932106   0.93901384 0.9382197  0.93011355
 0.9369916  0.94153416 0.9361801  0.9280068  0.9390103  0.9392593
 0.9377245  0.9359368  0.9370738  0.94264936 0.93725574 0.9450067
 0.9364721  0.9413079  0.93887615 0.926806   0.9456408  0.9260699
 0.934587   0.9401804  0.9288413  0.9367223  0.9410617  0.93203133
 0.94062394 0.9421096  0.9403731  0.9436625  0.9319481  0.935565
 0.93750334 0.93996334 0.9432858  0.94076675 0.9349882  0.93910044
 0.9344715  0.9329654  0.9381304  0.9327232  0.94191396 0.93192375
 0.94201297 0.93547887 0.9388351  0.9355871  0.9368715  0.93431586
 0.9454832  0.9316799  0.94224286 0.93618166 0.931396   0.9353833
 0.94065034 0.9372425  0.94480866 0.9380368  0.9218065  0.93374085
 0.9326471  0.9367201  0.93442523 0.9432909 ]",1.3535559e-15,50.709810972213745,253.5159431168258
NNgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9225689  0.9263498  0.9401393  0.9421255  0.9368081  0.9377672
 0.949623   0.93352175 0.9339572  0.9388356  0.93781865 0.9342917
 0.9422609  0.9347247  0.9359045  0.93464816 0.9383205  0.93858355
 0.93452585 0.9387392  0.92819786 0.9437215  0.9314134  0.9331101
 0.93680805 0.93479955 0.93777025 0.93884706 0.93822706 0.94078434
 0.9289365  0.9325795  0.93211496 0.93902934 0.9381982  0.9300585
 0.93697095 0.941579   0.9361328  0.9278938  0.9390008  0.93928975
 0.93770504 0.9359274  0.93706894 0.94266385 0.937251   0.94501704
 0.9364745  0.941292   0.938872   0.926619   0.9456541  0.92590463
 0.9345741  0.9401864  0.9287666  0.93670845 0.94111013 0.9320018
 0.94061136 0.9421362  0.9403908  0.9436883  0.9318983  0.9355563
 0.93751687 0.9399993  0.9433093  0.94076335 0.93501043 0.939075
 0.93450856 0.9328572  0.93812764 0.93262565 0.9419696  0.9318576
 0.9420233  0.9354645  0.9388415  0.9355666  0.9368335  0.9342818
 0.94550276 0.9315934  0.94227594 0.9361911  0.9313339  0.93534416
 0.9406287  0.9372244  0.94483346 0.93803644 0.92155695 0.9337249
 0.9326121  0.9367223  0.9344017  0.9432882 ]",1.6978195e-15,47.29715156555176,246.77724927403358
NNODEgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9224024  0.9264459  0.94013774 0.94205797 0.9368739  0.9377744
 0.9496352  0.93348426 0.9338595  0.93889225 0.93780136 0.9343507
 0.94225395 0.9347386  0.9358856  0.93463105 0.9383191  0.93855
 0.93447274 0.9387774  0.9281906  0.9437642  0.93144673 0.9331479
 0.93679225 0.9347579  0.9377202  0.938852   0.9382396  0.940741
 0.9289278  0.932546   0.93203604 0.93903583 0.9382086  0.93006074
 0.9370185  0.94156927 0.93615043 0.9279175  0.93902415 0.9392433
 0.9377469  0.93591225 0.93708533 0.94268197 0.93724656 0.9450215
 0.93645716 0.94130874 0.93887186 0.9266287  0.94568527 0.9259817
 0.9345126  0.9401962  0.92876977 0.93669164 0.9410783  0.93198
 0.94065034 0.94212455 0.9403689  0.9436817  0.931895   0.93551636
 0.93748164 0.9399797  0.94330883 0.94077605 0.93498266 0.93908644
 0.93445104 0.9329564  0.9381458  0.9326838  0.9419656  0.9318482
 0.9420023  0.93545806 0.9388479  0.9355361  0.93688214 0.9343189
 0.94548553 0.9315628  0.9422385  0.93616503 0.9313835  0.93534327
 0.9406676  0.93728393 0.9448342  0.9379493  0.92150676 0.93370366
 0.9325752  0.93673325 0.9343704  0.94332266]",1.4031076e-14,40.68159222602844,240.84881996479908
Explicit NNODEgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.91870534 0.9220071  0.93823355 0.9387002  0.93344915 0.93414515
 0.94884175 0.9304441  0.93141747 0.93660235 0.9346525  0.932019
 0.94072485 0.93285525 0.93209    0.93109334 0.9340724  0.9355661
 0.9310443  0.93495005 0.92504853 0.9397661  0.9273738  0.9297519
 0.93509007 0.93117046 0.93464077 0.9364215  0.936259   0.9381238
 0.9256298  0.9297756  0.9226799  0.936988   0.9342567  0.92614985
 0.9327636  0.9387983  0.9325716  0.92422456 0.9349121  0.9371955
 0.93473786 0.93259    0.93438375 0.93947124 0.93243426 0.9415135
 0.9330858  0.9361069  0.93662596 0.9207156  0.9435751  0.92174506
 0.9328739  0.9381342  0.92241114 0.9344388  0.9388145  0.9296341
 0.93758124 0.94027585 0.93937373 0.941885   0.92734444 0.93019235
 0.93488836 0.9376663  0.9410132  0.9383127  0.9310083  0.93549776
 0.9312856  0.92887366 0.9335998  0.9274268  0.9404706  0.926953
 0.9384281  0.93175685 0.9376861  0.9310703  0.9326576  0.93063724
 0.94466996 0.9274944  0.939748   0.93433875 0.9289861  0.9327266
 0.9373607  0.9359044  0.94190997 0.9355874  0.91314197 0.93085015
 0.9292917  0.93256485 0.93074596 0.94102466]",1.9852975e-14,58.77776789665222,48.29733781405743
SymplecticNNgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9226178  0.9265253  0.9400985  0.9420396  0.936849   0.93777704
 0.9495818  0.93351984 0.93394935 0.9388671  0.9377955  0.9343297
 0.94223595 0.9347903  0.93588626 0.9346651  0.9383008  0.93858004
 0.93451285 0.9387455  0.9282991  0.943702   0.93150187 0.93322843
 0.93676674 0.9348012  0.93777245 0.93884325 0.9382472  0.9407599
 0.9290086  0.93260515 0.93212354 0.939021   0.93821514 0.9301138
 0.93698823 0.94153166 0.9361805  0.928005   0.93901443 0.9392554
 0.93772453 0.93594116 0.93707985 0.9426532  0.93725634 0.94500655
 0.9364662  0.94130635 0.93887365 0.9268012  0.9456391  0.92606324
 0.934589   0.9401803  0.92884845 0.9367232  0.9410572  0.9320323
 0.94061947 0.9421053  0.9403739  0.94366014 0.9319459  0.9355714
 0.9375043  0.93996084 0.9432911  0.9407646  0.9349868  0.93910015
 0.934473   0.9329664  0.9381296  0.9327197  0.94190925 0.93191195
 0.94201267 0.9354795  0.9388356  0.93558156 0.93687004 0.93430936
 0.9454849  0.9316761  0.9422428  0.9361808  0.9314008  0.93538284
 0.9406494  0.93724203 0.94480836 0.93803775 0.921802   0.9337403
 0.9326619  0.9367176  0.9344268  0.9432859 ]",6.7902283e-07,108.09529662132263,278.0254979732633
GSymplecticNNgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9226289  0.9265255  0.9400983  0.94204855 0.93685406 0.9377796
 0.94958925 0.9335226  0.9339549  0.9388687  0.93778676 0.9343225
 0.94223297 0.93478817 0.9358856  0.9346695  0.93830574 0.9385759
 0.93451977 0.93875587 0.92830104 0.9437071  0.93150806 0.93321836
 0.93679017 0.93482494 0.9377856  0.93883276 0.9382371  0.9407703
 0.92901754 0.9326011  0.93210715 0.93903005 0.93821687 0.93010724
 0.9369931  0.9415364  0.93618053 0.9280006  0.939017   0.9392521
 0.9377295  0.9359519  0.93708056 0.94265383 0.9372358  0.9450075
 0.9364681  0.94130677 0.93887854 0.92680377 0.94563913 0.9260716
 0.934587   0.9401917  0.9288385  0.9366909  0.9410679  0.9320261
 0.940619   0.9421054  0.94037104 0.943654   0.93194807 0.9355686
 0.9374973  0.9399583  0.9432864  0.9407708  0.9349921  0.93908995
 0.9344656  0.93297434 0.9381351  0.9327282  0.9419098  0.9319245
 0.9420034  0.935472   0.93883145 0.93558776 0.93687665 0.9343157
 0.94548106 0.93167305 0.9422443  0.93618315 0.9313741  0.93537873
 0.94064426 0.9372449  0.94481444 0.93803614 0.92180604 0.93373835
 0.9326576  0.93671703 0.93441284 0.9432926 ]",1.2546266e-05,53.13566493988037,278.1545837331858
GradSymplecticNNgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9226204  0.92652243 0.94010293 0.9420481  0.936856   0.9377825
 0.94958735 0.93352    0.9339533  0.9388732  0.9377985  0.93433636
 0.94223756 0.9347919  0.93589324 0.9346682  0.9383051  0.93858427
 0.9345204  0.93875045 0.92829704 0.94370645 0.93150747 0.93322647
 0.9367763  0.9348063  0.93777454 0.93884313 0.93824667 0.9407624
 0.92900825 0.9326128  0.9321138  0.93901986 0.9382195  0.9301133
 0.9369935  0.9415342  0.93617964 0.9280095  0.939016   0.9392623
 0.93772954 0.9359411  0.93707967 0.9426522  0.93726337 0.945009
 0.9364742  0.94130725 0.9388764  0.92681086 0.94564074 0.92606544
 0.93458974 0.940186   0.9288492  0.9367255  0.94106483 0.93203354
 0.9406223  0.9421107  0.94037235 0.943666   0.9319509  0.9355682
 0.9375051  0.9399636  0.943289   0.9407685  0.9349863  0.93910027
 0.9344815  0.93297046 0.93813485 0.93272704 0.94191873 0.9319278
 0.9420146  0.93547666 0.938835   0.935586   0.93687457 0.9343135
 0.9454834  0.9316823  0.9422445  0.93618125 0.9314019  0.93538654
 0.9406521  0.93724394 0.94481146 0.9380376  0.9218177  0.9337424
 0.93265533 0.93672407 0.93442774 0.94329566]",1.8859377e-07,286.5259516239166,278.9694030882868
GradGSymplecticNNgHMC,0.6,autograd,high_dimensional_gaussian,SynchronousLeapfrog,0.1,"[0.9226267  0.9265288  0.94009054 0.9420489  0.9368593  0.9377877
 0.9495837  0.9335243  0.9339441  0.9388668  0.9378025  0.9343343
 0.9422276  0.9348028  0.9358966  0.93466866 0.93830156 0.9385781
 0.93452954 0.93875444 0.9283055  0.94371337 0.9315116  0.9332301
 0.93679035 0.9348062  0.93777955 0.9388478  0.9382383  0.94076556
 0.92902154 0.93261564 0.93211603 0.93901557 0.9382081  0.93011063
 0.93699473 0.9415399  0.9361763  0.92800325 0.9390211  0.9392443
 0.9377386  0.93595874 0.93707204 0.9426552  0.9372532  0.94500303
 0.9364702  0.94130754 0.93887013 0.92681336 0.945639   0.92607355
 0.934584   0.9401723  0.92884344 0.93671215 0.9410616  0.9320288
 0.94061995 0.9421134  0.9403596  0.94365996 0.9319451  0.9355776
 0.93750334 0.9399694  0.943293   0.9407735  0.93498147 0.93909633
 0.9344715  0.9329779  0.93813103 0.9327272  0.94192123 0.93192095
 0.94201225 0.9354867  0.938837   0.9355876  0.9368865  0.934313
 0.94547963 0.93168116 0.9422394  0.9361912  0.9313817  0.9353776
 0.9406457  0.93725604 0.9448186  0.938035   0.92181015 0.9337392
 0.9326606  0.936725   0.9344322  0.9432998 ]",1.3221151e-05,166.09648728370667,277.2361032030012
