model,training_size,sensitivity,distribution,solver,step_size,hamiltonian_error,reversibility_error,time,ess
SymplecticNNgHMC,0.6,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.8776333  0.9518069  0.94511145 0.91789937 0.88141793 0.9380147
 0.9395002  0.94742745 0.9465107  0.9409563  0.92582434 0.9506935
 0.94672334 0.90923685 0.94621694 0.9351556  0.93428725 0.914622
 0.9485159  0.94347405 0.93719596 0.95381945 0.8915385  0.9324929
 0.9388878  0.9387467  0.94935507 0.91796803 0.95304984 0.95221967
 0.93428266 0.94955033 0.9229545  0.9465579  0.94264954 0.9356339
 0.94603604 0.9451995  0.9300472  0.948192   0.8986187  0.9484695
 0.90994585 0.9331719  0.94701576 0.9460902  0.9417809  0.94925535
 0.95250714 0.9524107  0.91949314 0.9387593  0.9202544  0.9489417
 0.9357399  0.93589896 0.93361986 0.93571985 0.94011325 0.9388323
 0.9404731  0.93501467 0.9283983  0.9521899  0.9021511  0.9436981
 0.92892206 0.9319736  0.9294895  0.939305   0.9471342  0.9471647
 0.9502958  0.90765035 0.9280852  0.9252304  0.91095704 0.93714046
 0.9334421  0.9327183  0.95054    0.93417406 0.9288792  0.9391987
 0.9229803  0.9370953  0.94698524 0.9443188  0.95108235 0.94625944
 0.9261174  0.9381701  0.9428007  0.94992083 0.91508245 0.9270601
 0.9121027  0.91981363 0.9477772  0.9475107 ]",0.005366326,105.98037099838257,4.223057545101376
GSymplecticNNgHMC,0.6,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.8753025  0.95135355 0.94556206 0.916727   0.9162787  0.9379896
 0.94278324 0.9473634  0.94869506 0.9401574  0.9353113  0.9503273
 0.9475597  0.9173209  0.9474711  0.93529975 0.93597955 0.9280815
 0.9492618  0.94452703 0.9392988  0.9539089  0.894073   0.9340391
 0.9375737  0.94055307 0.94953    0.9156816  0.95296323 0.9518506
 0.93649054 0.948748   0.93428755 0.94709253 0.9424583  0.9420585
 0.9453902  0.94720316 0.93262905 0.94842577 0.9225844  0.9489907
 0.9139895  0.9369403  0.9468789  0.94780535 0.9428973  0.94941175
 0.95219105 0.9520232  0.9219594  0.94345325 0.9211217  0.94942415
 0.9371166  0.9345109  0.93560237 0.93906826 0.9430791  0.93846595
 0.9418211  0.9381728  0.9275688  0.9516937  0.8993551  0.9428391
 0.92863977 0.9340329  0.9284589  0.9418923  0.9475195  0.948754
 0.9498652  0.9082421  0.93040276 0.93251073 0.9291207  0.93794227
 0.9335313  0.9337877  0.95153856 0.9373541  0.92933047 0.9412918
 0.9279269  0.9383755  0.9484519  0.9438984  0.95167327 0.9458637
 0.92519116 0.93580854 0.9410634  0.95087546 0.92897785 0.9263085
 0.9288241  0.9285363  0.94821584 0.94687927]",0.004309769,38.625160694122314,441.4182728594694
GradSymplecticNNgHMC,0.6,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.876012   0.9517836  0.9457954  0.9130864  0.8949932  0.9373716
 0.9401293  0.9481179  0.9495038  0.9403504  0.9361615  0.9501473
 0.9458678  0.9130324  0.94773126 0.9363384  0.9367224  0.91789675
 0.94937485 0.9430141  0.9393417  0.95379686 0.88129747 0.93237036
 0.9383048  0.94032586 0.94901156 0.91742504 0.95312023 0.95151156
 0.9366738  0.9494721  0.9259183  0.94727135 0.9393043  0.9378142
 0.9455608  0.9449754  0.9310937  0.94666314 0.9066393  0.9492483
 0.90932703 0.93292344 0.94537944 0.9472298  0.9415072  0.9491567
 0.95235384 0.9523773  0.91948783 0.9411545  0.9237313  0.94879234
 0.93568206 0.9336176  0.93408287 0.93863046 0.9393225  0.9384982
 0.94051147 0.93538874 0.927539   0.9519501  0.90077925 0.94380844
 0.92924523 0.93220913 0.9286139  0.94205356 0.9466853  0.94817394
 0.9504763  0.90931886 0.9295783  0.92568654 0.9188106  0.9368698
 0.9339215  0.92849654 0.9520258  0.9353749  0.93078375 0.9405586
 0.92307603 0.93575084 0.9458102  0.94355965 0.95194995 0.946339
 0.9260938  0.9363049  0.93938184 0.9490325  0.9196452  0.927914
 0.9166957  0.9243442  0.94903195 0.9474578 ]",0.016265655,167.19418239593506,288.1169595830627
GradGSymplecticNNgHMC,0.6,autograd,normal_normal,SynchronousLeapfrog,0.1,"[0.8724229  0.9513849  0.9465294  0.9144017  0.92070043 0.93859696
 0.9428172  0.9455445  0.9488391  0.93953276 0.9365946  0.94967914
 0.9469639  0.9144208  0.9477581  0.93697596 0.9369345  0.9246721
 0.94911146 0.94347113 0.9393515  0.9538679  0.89303684 0.9335033
 0.9384006  0.9405348  0.9489471  0.9185066  0.9524816  0.95168775
 0.93624276 0.9487728  0.93280935 0.9473691  0.9418727  0.941605
 0.944421   0.9465164  0.93278    0.9477787  0.93024445 0.9493229
 0.915487   0.93449205 0.9467456  0.9475137  0.9416501  0.9481846
 0.9518485  0.951856   0.9193384  0.9433882  0.92234755 0.94996667
 0.9367112  0.9347358  0.93434757 0.93866336 0.9414185  0.9397086
 0.94194865 0.9359953  0.9288907  0.9513583  0.9011153  0.9432472
 0.9298531  0.9346618  0.92890394 0.9424073  0.9476932  0.9470665
 0.94975203 0.9082665  0.9300004  0.9291295  0.9319185  0.9385616
 0.9346029  0.9304036  0.9514906  0.9370856  0.9297158  0.9412235
 0.9276098  0.9371494  0.9479674  0.9449305  0.9516411  0.94669884
 0.9257388  0.9359543  0.9393935  0.9505284  0.93426204 0.9279852
 0.93299264 0.9313285  0.9482522  0.94553673]",0.0049153757,47.75931239128113,217.32303191440224
HMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.91007936 0.96559757 0.9733714  0.8607291  0.87182564 0.9467144
 0.7147781  0.9507577  0.9587846  0.8546447  0.96758187 0.8407589
 0.857438   0.72186846 0.9683924  0.8340446  0.98121566 0.8973112
 0.97062176 0.9396419  0.9854393  0.9862366  0.83815813 0.9661438
 0.9067523  0.95887107 0.96251744 0.89472055 0.96811295 0.950555
 0.9710516  0.9582912  0.8311428  0.83878076 0.8264296  0.7873883
 0.90287864 0.9269811  0.9779738  0.9518158  0.8885686  0.9235367
 0.83716315 0.8498613  0.86870664 0.9050025  0.8596722  0.8941118
 0.9756117  0.9244177  0.9093574  0.9348682  0.97370446 0.97983855
 0.91402066 0.9371276  0.9015912  0.90354055 0.85617465 0.9694303
 0.95194525 0.9532585  0.9710044  0.93845624 0.9509634  0.88544035
 0.9889604  0.9410819  0.95812464 0.88774    0.8736846  0.8453368
 0.97163075 0.9274342  0.95564556 0.94871664 0.9366541  0.9377583
 0.9185796  0.8750777  0.9590292  0.95092475 0.9719434  0.956413
 0.98351765 0.96238846 0.87089217 0.8120963  0.9958781  0.93129146
 0.95148325 0.957087   0.93311304 0.96932137 0.94100094 0.98674047
 0.9175819  0.93397754 0.9675414  0.87015575]",3.1718627e-13,21.277621507644653,1.4144196989725706
NNgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.9219792  0.8804668  0.64589345 0.66298604 0.24790373 0.9028839
 0.01723173 0.96289825 0.9479162  0.5556257  0.9755656  0.09783506
 0.8848773  1.7740293  0.29363167 0.22913778 0.6731485  0.28039435
 0.47241375 0.55799663 0.9782988  0.8791299  0.42154154 0.59313315
 0.96439904 0.32434905 0.9353279  0.953462   0.83981436 0.86224973
 0.6870698  0.5460049  0.06841542 0.86490315 0.6873314  0.7742688
 0.8277747  0.34932634 0.5640678  0.94483495 0.87049854 0.85248077
 0.28707093 0.16169657 0.4490561  0.12180689 0.15319696 0.4653154
 0.8002051  0.2699871  0.85587996 0.24548957 0.85618985 0.8971243
 0.53155124 0.8386468  0.15020813 0.20278007 0.29637548 0.9562664
 0.3011123  0.94962204 0.9631662  0.24474171 0.8868601  0.32768682
 0.881132   0.96318054 0.9531821  0.01554866 0.8999841  0.10372488
 0.8631675  0.9106889  0.8516516  0.74356383 0.9497158  0.8911147
 0.96899575 1.2638533  0.9356599  0.59000576 0.8210583  0.826566
 0.8765797  0.927688   0.81809044 0.76636523 0.9772309  0.7908045
 0.3389349  0.7133225  0.3409023  0.8132738  0.8077916  0.99167204
 0.7617528  0.47650856 0.9813015  0.6785499 ]",3.9790393e-15,17.87606954574585,5.200060389137132
NNODEgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.93054855 0.9301536  0.75133944 0.5705062  0.39650545 0.94818866
 0.17196143 0.95842713 0.92918223 0.3969655  0.96094453 0.11865668
 0.87910104 1.5920079  0.4524084  0.46279144 0.7494158  0.43966278
 0.61297417 0.64290893 0.9834237  0.9259264  0.31543761 0.6769055
 0.94830656 0.4849618  0.9087992  0.9544252  0.91139066 0.79253405
 0.75580156 0.6331676  0.14687125 0.87909335 0.62225914 0.73829937
 0.7504523  0.4226365  0.6919636  0.9283506  0.8477135  0.89453995
 0.10126798 0.05990746 0.31568483 0.25774843 0.3930379  0.29216442
 0.85732144 0.3848666  0.86431885 0.03299028 0.92246103 0.9366263
 0.29517767 0.77736974 0.25815508 0.05119365 0.09294502 0.97669905
 0.40928036 0.9529933  0.95580673 0.353767   0.8618638  0.41748834
 0.92446154 0.9731672  0.9316459  0.14362013 0.85016245 0.25110874
 0.9240931  0.9376089  0.8932873  0.8031659  0.926999   0.9256808
 0.9632117  1.0104991  0.8947518  0.6686325  0.8974695  0.8781032
 0.9260278  0.9511911  0.7745061  0.8137908  0.9865906  0.84836864
 0.43619794 0.7756781  0.44380373 0.87940145 0.71634597 0.9877486
 0.67938155 0.558593   0.9715707  0.6046357 ]",5.4625957e-11,25.985986709594727,11.26720218729486
Explicit NNODEgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.89088583 0.96262026 0.8633105  0.23391184 0.52907    0.96299505
 0.6930957  0.88085353 0.8045727  0.27848527 0.84657514 0.30846363
 0.8017966  1.1300015  0.56977    0.7985103  0.9069691  0.540976
 0.7006664  0.82023084 0.9777495  0.9873682  0.04371269 0.8542304
 0.82752216 0.5749206  0.80092084 0.88122404 0.95316094 0.62679327
 0.90076894 0.82296836 0.3082104  0.84918994 0.40402573 0.56566966
 0.50204295 0.5985905  0.7669352  0.8535174  0.7956624  0.95641494
 0.10496259 0.19260526 0.13612273 0.55628604 0.6342988  0.1060506
 0.9625174  0.64420766 0.8978796  0.1159031  0.9585201  0.9845452
 0.14612105 0.53736943 0.5139942  0.3027169  0.05260904 0.9676126
 0.6602896  0.9441986  0.88920593 0.60984015 0.7636844  0.6239579
 0.98824346 0.9598583  0.8401694  0.46219516 0.6337031  0.50555205
 0.9524722  0.9543284  0.9664521  0.9193548  0.8282339  0.9442985
 0.89915764 0.6906918  0.85195655 0.83739686 0.933552   0.9657976
 0.9834274  0.9550006  0.5996656  0.88317364 0.99539423 0.94110507
 0.66541123 0.9034206  0.68039054 0.9568652  0.639161   0.9484478
 0.49001294 0.74299663 0.8837812  0.325154  ]",5.4897382e-11,40.105586767196655,2.204959273808326
SymplecticNNgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.3720394  0.6200049  0.45173645 0.30771157 0.7753556  0.50033087
 0.7846676  0.72376    0.6460169  0.1628841  0.5590464  0.5454381
 0.6410053  0.2737229  0.01421328 0.13499813 0.59651935 0.8826927
 0.40318832 0.15140152 0.8073413  0.5798233  0.66720885 0.27850795
 0.09763154 0.41389537 0.8293504  0.10312104 0.43603683 0.26635498
 0.8081166  0.7115458  0.7936933  0.77697957 0.4456838  0.86742467
 0.4423098  0.5239102  0.31232786 0.3295108  0.81383705 0.83951414
 0.2668407  0.13419397 0.01411087 0.79818726 0.45598257 0.5038769
 0.76698947 0.46028423 0.820821   0.7392668  0.3630868  0.6048133
 0.03894281 0.38580745 0.02254149 0.7739028  1.3889024  0.33173025
 0.46366543 0.5815207  0.19630043 0.6436975  0.8798377  0.11516293
 0.58998436 0.21570367 0.701178   0.7322936  0.22817528 0.19653305
 0.5540982  0.02361581 0.8750238  0.8945362  0.56701773 0.45094293
 0.3459476  0.7311406  0.14403196 0.5277555  0.01656472 0.7966053
 0.5994431  0.08948492 0.2854768  0.19074552 0.85753345 0.24879251
 0.6350843  0.87733126 0.72040117 0.2957947  0.40380272 0.8093108
 0.69593954 0.56335616 0.6413087  0.89416444]",20.19244,98.01484751701355,13.078077944431392
GSymplecticNNgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[0.9124219  0.9004604  0.723844   0.7647897  0.31173146 0.9310681
 0.26163945 0.9623145  0.96160114 0.7639872  0.98398995 0.19953072
 0.88195676 1.3242593  0.49510336 0.14129105 0.74400294 0.50652754
 0.6761131  0.6165651  0.9827339  0.8912225  0.08254503 0.67004436
 0.9594575  0.6002122  0.95092773 0.9226707  0.9589893  0.9344742
 0.7716524  0.61652905 0.35491526 0.8759097  0.75641894 0.8127198
 0.9485588  0.50997156 0.72779465 0.94773763 0.9002644  0.89075756
 0.111247   0.06104805 0.68651044 0.32576907 0.31682178 0.46619114
 0.84924    0.3588224  0.8842971  0.17880182 0.96987313 0.91624105
 0.03477309 0.88959074 0.29809424 0.06972878 0.01333177 0.9463331
 0.45207852 0.963377   0.9672166  0.39078492 0.89271855 0.44313118
 0.90708303 0.95726347 0.95491403 0.2437797  0.94130033 0.12264278
 0.9224536  0.90592134 0.9042934  0.79003966 0.96059555 0.89940995
 0.9546466  0.71036315 0.93045974 0.65226805 0.8977212  0.8704028
 0.87022185 0.9294848  0.8382393  0.73096657 0.98798966 0.76982164
 0.5061209  0.7767513  0.44961566 0.8138896  0.87130755 0.99294466
 0.87321985 0.5738658  0.9863679  0.79497594]",0.009425917,12.561624526977539,1.8842316369935068
GradSymplecticNNgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[ 1.9075763   7.5278196   8.116457    1.0503643  10.169268    9.398559
  0.44101804  1.6870012   1.8570688   6.6029196   2.2624054   6.5454254
  1.0890324   6.0321937  10.68096     3.244031    2.898379   12.421539
 10.655562    3.479662    0.42717898  3.2137809   2.3568463   3.1906652
  2.7533092  11.960724    0.35132357  3.5032783  12.242014    4.7513666
  2.0440931   3.2239885   5.9335012   2.589586    0.526296    1.9282782
  3.556916    1.2520711  10.777958    5.275984    6.2147675   1.9499617
  7.755224    2.352107    1.22616     5.442514    4.1161366   8.111075
  2.2740676   4.515897    0.6464796  12.046958   11.984907    2.4016364
 12.768522    0.6199403   3.257637    5.540779   11.872808    2.2657504
  3.5452676   8.977259    5.1788797   3.4962919   0.7048544   2.4222078
  2.0728645   7.725871    0.39265653  5.0594606   2.108882    8.163021
  9.871183    1.8079884   0.99628615  2.2142286   5.0495768   4.0533233
  5.598613   11.683096    8.649545    2.6215305  10.262975    2.2679324
  4.4321613   1.9937987   3.0770812   2.8176856   0.36738938  3.496635
  2.6164374   1.9046167   3.5564818   6.1183314   6.9798217   0.2875062
  4.40217     2.2007523   1.1266868   0.63087076]",8.054396,301.2224028110504,196.57005899585056
GradGSymplecticNNgHMC,0.7000000000000001,autograd,banana,SynchronousLeapfrog,0.1,"[1.37757587e+00 1.46408081e+02 1.09771080e+02 4.72452164e+00
 1.57475327e+02 3.47869263e+02 7.60110855e+00 5.96363485e-01
 3.52437592e+00 4.33752258e+02 3.86428690e+00 8.10931152e+02
 8.25351894e-01 7.50849843e-01 2.17335297e+02 1.63574509e+02
 5.39180636e-02 5.08337616e+02 2.94862061e+02 1.10489726e+00
 9.77541149e-01 3.88707232e+00 3.89024377e-01 4.63071764e-01
 5.75504971e+00 4.11551697e+02 8.10664594e-01 8.87361240e+00
 1.00169324e+03 8.92362976e+01 8.51747930e-01 3.32737982e-01
 6.04558716e+02 6.21406937e+00 4.36136246e-01 6.87809896e+00
 3.44666824e+01 7.38349378e-01 3.29094147e+02 8.41664886e+01
 1.58638855e+02 9.59646553e-02 1.20978894e+03 6.35015965e-01
 1.00305748e+01 5.66644287e+00 2.54789764e+02 1.14349951e+03
 2.20742673e-01 7.07879663e-01 8.62790108e-01 2.51628143e+02
 1.00604053e+03 1.19619608e+00 3.13104950e+02 9.54709709e-01
 8.09769094e-01 2.16546893e+00 2.17409760e+02 1.04088831e+00
 2.81153023e-01 4.26460327e+02 6.59325180e+01 7.48990059e-01
 8.13895822e-01 8.92374218e-01 3.65192108e-02 2.00161407e+02
 8.53045106e-01 2.76849079e+00 5.62113762e+00 3.24582253e+01
 4.11795044e+02 2.52413601e-01 9.36842620e-01 6.03014648e-01
 5.65610886e+01 1.85444794e+01 6.56130524e+01 8.24168777e+01
 5.53592957e+02 7.86921620e-01 4.05513428e+02 1.66761279e-01
 1.39773178e+01 9.04003799e-01 2.80703697e+01 1.01698630e-01
 9.94045734e-01 1.94938564e+00 9.47474658e-01 8.82080734e-01
 5.57283759e-01 4.62376213e+01 3.68665863e+02 9.58394408e-01
 8.64883957e+01 9.39320445e-01 1.11890733e-01 1.79842794e+00]",33.537735,27.503879070281982,1.3797564170070569
HMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.93455094 0.9564988  0.9314976  0.9150795  0.9333744  0.9389601
 0.9356139  0.94899833 0.9013691  0.93748254 0.9386554  0.9117152
 0.9542462  0.9382164  0.9304341  0.94122493 0.94564295 0.89538187
 0.9364562  0.94440365 0.8784091  0.9348711  0.9535734  0.9463954
 0.9065509  0.9249489  0.9381611  0.94446534 0.9350064  0.92961967
 0.94206035 0.9495549  0.94964707 0.944797   0.9269182  0.94993734
 0.9460261  0.94285536 0.93296087 0.938694   0.95693654 0.9233898
 0.9491545  0.9512068  0.95075345 0.9460608  0.95303535 0.95394087
 0.91664886 0.943347   0.93621796 0.9479319  0.93779767 0.9417999
 0.9361436  0.95118773 0.9485604  0.929335   0.95109737 0.9610659
 0.947663   0.94097936 0.94870394 0.93099964 0.956951   0.9474851
 0.91046715 0.9410307  0.9076433  0.9456691  0.95233506 0.95876217
 0.94489735 0.9365727  0.94661826 0.9309985  0.9565257  0.9356436
 0.90923357 0.92477673 0.9466289  0.94540805 0.9606821  0.9424472
 0.9401833  0.95039403 0.9412669  0.92623997 0.9538528  0.94719005
 0.93703604 0.9250797  0.94083303 0.9593327  0.95123136 0.92422235
 0.93773735 0.94807184 0.94646776 0.95498174]",6.1870217e-15,17.495234489440918,1732.8347790756443
NNgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9346687  0.9567196  0.93170786 0.9138464  0.9326037  0.93844813
 0.93585414 0.9491376  0.8973705  0.93699855 0.93890524 0.9111754
 0.9540205  0.9376704  0.92978096 0.9416398  0.9459132  0.8956361
 0.9364189  0.94456756 0.8753518  0.9350631  0.95357454 0.9467327
 0.90391153 0.92492414 0.938354   0.9449868  0.93519473 0.9294771
 0.94237393 0.9497174  0.9497921  0.945075   0.9271642  0.9500567
 0.9462156  0.9427905  0.9323777  0.93833876 0.9572754  0.9226694
 0.9491534  0.9510611  0.950844   0.94618195 0.9535476  0.9540075
 0.91704416 0.9436351  0.9361849  0.94836277 0.93812275 0.9416541
 0.93618315 0.95123863 0.94848275 0.9288715  0.9510478  0.96105003
 0.94771403 0.9416808  0.9483244  0.9307949  0.9574279  0.94771373
 0.9083165  0.94118106 0.9070901  0.94600856 0.9522115  0.95871437
 0.9454373  0.9362194  0.9466971  0.93001413 0.95647377 0.935091
 0.90738    0.92443967 0.94665617 0.9456496  0.9606886  0.9423863
 0.93981713 0.95110273 0.94164836 0.92632616 0.9539046  0.9475514
 0.93699783 0.9252825  0.9410509  0.9592856  0.9510266  0.92391104
 0.93716896 0.9480325  0.9460286  0.9548051 ]",6.7233634e-15,16.988892793655396,1727.3570867882956
NNODEgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9347147  0.9568757  0.93175125 0.9128994  0.9322152  0.9384042
 0.9357282  0.94897455 0.89626974 0.93694866 0.939352   0.91208386
 0.95409673 0.9376644  0.9288964  0.94169116 0.945883   0.89608514
 0.93642634 0.9444937  0.87664026 0.93499684 0.95363677 0.9470496
 0.9030409  0.92463255 0.9383911  0.94514096 0.93526506 0.92961025
 0.94271183 0.9496538  0.94969606 0.94504416 0.92697215 0.95003
 0.94634473 0.9428828  0.9325156  0.9384648  0.957369   0.92250955
 0.9492811  0.95114917 0.95078945 0.94635427 0.9535947  0.95397794
 0.91709375 0.9438529  0.9359552  0.94843787 0.93807524 0.9414563
 0.9362464  0.9513402  0.9486654  0.9290125  0.95097226 0.96107566
 0.9477503  0.9422726  0.9480564  0.93093896 0.9576437  0.94751215
 0.90710247 0.94115615 0.90703166 0.9462993  0.9520736  0.9586811
 0.9455588  0.9359676  0.9466416  0.92951155 0.95638025 0.9350662
 0.9070852  0.9241233  0.9466542  0.9455525  0.96064615 0.94250774
 0.9399063  0.9514464  0.9417827  0.9265666  0.95399415 0.94772243
 0.9372753  0.9252083  0.94121313 0.9592225  0.95087737 0.92384356
 0.9365787  0.94800895 0.94600934 0.95477337]",4.0889912e-14,14.716347932815552,1676.9362357964335
Explicit NNODEgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.91483164 0.95927024 0.7913334  0.8334417  0.9064033  0.8964045
 0.8502802  0.9433116  0.8901135  0.8851136  0.8735692  0.884377
 0.9372406  0.8694409  0.9310783  0.92638147 0.9486014  0.8774678
 0.9264854  0.9285865  0.7559761  0.8481159  0.95367783 0.9114404
 0.8865099  0.9045181  0.9230995  0.93727314 0.9266259  0.80055046
 0.93773246 0.94225717 0.9447235  0.8877093  0.9193372  0.9512118
 0.93700516 0.8836521  0.9202792  0.84255666 0.9021332  0.89740443
 0.9531269  0.93043154 0.93185943 0.93182033 0.897232   0.93304443
 0.91064024 0.94219863 0.875574   0.9276999  0.9483709  0.8684944
 0.91972256 0.9368288  0.93715    0.8038189  0.90331495 0.9582574
 0.91225445 0.9012835  0.9456433  0.9149255  0.94865483 0.89175785
 0.88099515 0.936226   0.88836515 0.8327281  0.94878185 0.9573762
 0.92217135 0.86229753 0.9273976  0.90030706 0.9477329  0.8780536
 0.7150527  0.88263834 0.9215158  0.8809692  0.9618242  0.9417488
 0.875684   0.9173848  0.91298985 0.87507725 0.91988504 0.94434613
 0.8036439  0.9271836  0.917736   0.9609603  0.94299144 0.8954828
 0.9190382  0.92521024 0.91334367 0.9329901 ]",3.5446825e-13,19.977118492126465,94.88358606829662
SymplecticNNgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[1.65660137e+04 2.19367062e+05 2.80696312e+05 2.33489900e+06
 3.40356688e+05 2.14689668e+04 3.26482559e+04 1.98713541e-01
 2.18070547e+04 1.86742844e+05 5.72047125e+05 1.34602168e+04
 2.96642461e+04 2.29253875e+05 2.55621680e+04 6.83226875e+04
 3.11614094e+05 5.38493359e+04 1.58729922e+05 8.46448828e+03
 6.71536670e+03 3.64248486e+03 2.95272773e+04 4.85129594e+05
 1.32588325e+06 4.92217375e+05 4.51369688e+04 6.14057562e+05
 8.32298359e+04 8.43808281e+04 2.27589422e+05 1.39977109e+04
 1.34897607e+03 8.41694219e+04 1.14877406e+05 5.01462842e+03
 2.99848188e+05 6.88039398e+01 2.39611594e+05 2.48041422e+05
 1.03827984e+05 1.10691875e+06 2.81020312e+05 3.56507930e+04
 4.85366719e+04 1.61180566e+04 1.64132938e+05 6.45866250e+04
 2.57003734e+05 1.72313109e+05 1.18499898e+05 7.13523000e+05
 3.66044938e+05 3.60613688e+05 6.90362188e+04 4.30986875e+04
 4.81975000e+04 5.71247188e+04 6.60047559e+03 1.98023242e+03
 3.05748511e+03 5.39540125e+05 2.03166602e+04 4.15330000e+05
 1.92742172e+05 2.97709326e+03 4.36875688e+05 7.63820000e+04
 2.04334672e+05 1.16780828e+05 3.79276270e+03 1.27245224e+02
 3.04339938e+05 7.76910625e+04 1.12071898e+05 6.68928359e+04
 5.85927500e+04 5.05916000e+05 2.59655273e+04 1.60427719e+05
 9.28949121e+03 1.67712781e+05 1.56285684e+04 2.89803594e+05
 8.33250642e-01 3.62616344e+05 3.70433094e+05 7.91056250e+04
 1.72881970e+03 4.96622062e+05 3.14238375e+05 2.62729625e+05
 1.63195352e+04 4.22321328e+04 8.97895996e+02 1.69888750e+04
 5.74592188e+04 6.77895234e+04 2.84754456e+02 6.17635938e+03]",1.3523163e+14,19.28652787208557,1300.0
GSymplecticNNgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[0.9387388  0.9588127  0.9247149  0.9131741  0.9275531  0.92614526
 0.9188015  0.94999236 0.89765644 0.92704403 0.9334749  0.91006297
 0.95365095 0.9228532  0.93556374 0.94136333 0.9462096  0.90220726
 0.94006956 0.94044256 0.8766856  0.92674303 0.9539241  0.9423752
 0.9100151  0.9300331  0.9383153  0.9484896  0.93521166 0.9173206
 0.94494677 0.94987196 0.94913834 0.9420659  0.92405117 0.95168746
 0.9479035  0.9381242  0.9392738  0.9281492  0.95273304 0.92737675
 0.95192283 0.95012236 0.95067996 0.9472045  0.9463649  0.95095843
 0.9178569  0.94578695 0.940369   0.9485024  0.94500774 0.93341875
 0.93484366 0.9519741  0.95089364 0.91428775 0.9469339  0.96164626
 0.9388861  0.9352999  0.95142746 0.9319805  0.95666283 0.94258165
 0.9039887  0.9402813  0.9078509  0.9316737  0.9534992  0.9598292
 0.94491255 0.924698   0.9491199  0.9298214  0.9572837  0.9356613
 0.9069702  0.9132762  0.943474   0.93916196 0.96126795 0.9452065
 0.9368741  0.9491329  0.9425696  0.92097235 0.94902456 0.9488816
 0.9162972  0.92659175 0.9386959  0.96036327 0.9516361  0.9225148
 0.93893975 0.94349134 0.9435309  0.9521116 ]",0.034479946,9.756031036376953,173.80128476092955
GradSymplecticNNgHMC,0.7000000000000001,autograd,gaussian,SynchronousLeapfrog,0.3,"[1.65660137e+04 2.19367062e+05 2.80696312e+05 2.33489900e+06
 3.40356688e+05 2.14689668e+04 3.26482559e+04 1.98713541e-01
 2.18070547e+04 1.86742844e+05 5.72047125e+05 1.34602168e+04
 2.96642461e+04 2.29253875e+05 2.55621680e+04 6.83226875e+04
 3.11614094e+05 5.38493359e+04 1.58729922e+05 8.46448828e+03
 6.71536670e+03 3.64248486e+03 2.95272773e+04 4.85129594e+05
 1.32588325e+06 4.92217375e+05 4.51369688e+04 6.14057562e+05
 8.32298359e+04 8.43808281e+04 2.27589422e+05 1.39977109e+04
 1.34897607e+03 8.41694219e+04 1.14877406e+05 5.01462842e+03
 2.99848188e+05 6.88039398e+01 2.39611594e+05 2.48041422e+05
 1.03827984e+05 1.10691875e+06 2.81020312e+05 3.56507930e+04
 4.85366719e+04 1.61180566e+04 1.64132938e+05 6.45866250e+04
 2.57003734e+05 1.72313109e+05 1.18499898e+05 7.13523000e+05
 3.66044938e+05 3.60613688e+05 6.90362188e+04 4.30986875e+04
 4.81975000e+04 5.71247188e+04 6.60047559e+03 1.98023242e+03
 3.05748511e+03 5.39540125e+05 2.03166602e+04 4.15330000e+05
 1.92742172e+05 2.97709326e+03 4.36875688e+05 7.63820000e+04
 2.04334672e+05 1.16780828e+05 3.79276270e+03 1.27245224e+02
 3.04339938e+05 7.76910625e+04 1.12071898e+05 6.68928359e+04
 5.85927500e+04 5.05916000e+05 2.59655273e+04 1.60427719e+05
 9.28949121e+03 1.67712781e+05 1.56285684e+04 2.89803594e+05
 8.33250642e-01 3.62616344e+05 3.70433094e+05 7.91056250e+04
 1.72881970e+03 4.96622062e+05 3.14238375e+05 2.62729625e+05
 1.63195352e+04 4.22321328e+04 8.97895996e+02 1.69888750e+04
 5.74592188e+04 6.77895234e+04 2.84754456e+02 6.17635938e+03]",1.3523163e+14,25.46470284461975,1300.0
