model,training_size,distribution,reversibility_error,hamiltonian_error,time,ess
GradSymplecticNNgHMC,1.0,gaussian,2.8834407e+14,"[5.17905250e+05 3.92716016e+04 2.79980562e+05 2.81206350e+06
 2.58768484e+05 1.53134688e+05 4.51254562e+05 3.79335750e+05
 2.08116844e+05 1.53573100e+06 5.52228047e+04 1.48432764e+04
 6.59089219e+04 3.34140969e+05 2.70018562e+05 1.74044750e+05
 1.95661969e+05 1.85776375e+05 6.53599938e+05 8.60496460e+02
 2.31758625e+05 1.04279462e+06 5.25273875e+05 5.42607188e+04
 3.36813438e+05 1.16809367e+05 7.34409766e+04 9.86659609e+04
 2.88296562e+05 3.14608438e+05 9.01093750e+04 2.78832531e+05
 1.36013266e+05 1.21228450e+06 1.46740875e+05 3.48206797e+04
 4.38166594e+05 1.62930625e+04 6.93509625e+05 2.55267406e+05
 7.35455859e+04 9.45344375e+04 7.69556562e+04 1.26355461e+05
 1.60156580e+03 3.15793121e+02 1.37197594e+05 1.34310188e+05
 3.55810000e+05 1.80847375e+05 1.39524234e+05 2.01627246e+03
 1.11693438e+05 2.90774844e+05 3.19204180e+04 1.49019422e+05
 1.52800410e+04 6.73583750e+05 1.75112109e+05 6.38101000e+05
 2.50752125e+05 5.38171125e+05 2.72349062e+04 3.60296992e+04
 8.44171625e+05 4.04301094e+05 1.14981555e+05 4.37530078e+03
 4.10339844e+05 1.24156825e+06 2.08461172e+05 1.54076436e+04
 6.67205156e+04 5.14876094e+05 2.15236641e+04 4.37454969e+05
 1.14388779e+04 1.54411641e+05 5.07104219e+05 1.05757550e+06
 1.03772812e+05 2.19480000e+05 1.02428312e+05 6.79794824e+03
 2.56027283e+02 8.41461250e+04 2.23045215e+04 9.60642969e+04
 1.22002852e+04 1.17197217e+04 1.17467900e+06 6.20796188e+05
 4.28736953e+04 1.76247238e+02 1.11438062e+05 5.05396875e+05
 3.17558125e+05 5.11333438e+04 7.37741250e+04 2.84406375e+05]",136.7009561061859,1000.0
GradGSymplecticNNgHMC,1.0,gaussian,0.042253543,"[0.9132904  0.9456226  0.91274023 0.91143817 0.9505125  0.9417283
 0.9419767  0.947888   0.93709725 0.92998517 0.90947664 0.941508
 0.9510204  0.92885077 0.94824255 0.9335157  0.9473154  0.9502225
 0.9567215  0.94132483 0.9486329  0.93460095 0.9539232  0.941075
 0.92054003 0.9559991  0.94507045 0.94756716 0.9238147  0.92430323
 0.9438397  0.9304322  0.9322765  0.8851458  0.94575137 0.9593818
 0.9428358  0.92675686 0.94194126 0.9487772  0.9294305  0.9319829
 0.93013686 0.9400543  0.9569842  0.93907136 0.9314353  0.9417996
 0.9564473  0.91623586 0.94412726 0.9411766  0.9471066  0.94090843
 0.9591297  0.9512698  0.9542761  0.9444279  0.93931746 0.94766474
 0.9221631  0.9356486  0.9525447  0.9469809  0.9435389  0.946715
 0.90041196 0.952183   0.941514   0.93617094 0.9427523  0.95050704
 0.93415755 0.9407603  0.9486558  0.93487346 0.9433613  0.9492707
 0.94253397 0.9268321  0.9335486  0.89904374 0.9460039  0.95345724
 0.9562596  0.93709755 0.94569695 0.9448127  0.9376361  0.94406736
 0.92823124 0.9418118  0.94043726 0.9504131  0.9369011  0.95144284
 0.9447528  0.943858   0.9586193  0.92310107]",13.340287685394287,5.933776471990906
HMC,1.0,high_dimensional_gaussian,1.4246292e-15,"[0.9347526  0.9359457  0.9299199  0.9384165  0.9442042  0.9370775
 0.9476161  0.9371438  0.936816   0.9463686  0.9288265  0.93853366
 0.9432167  0.93926513 0.9245612  0.9403092  0.93822235 0.94214046
 0.93088114 0.93494624 0.941      0.9395846  0.9315569  0.9369645
 0.9440656  0.93593895 0.93406314 0.9376256  0.93025374 0.9367659
 0.9429774  0.9326269  0.92888594 0.9433397  0.9396159  0.94138783
 0.9242438  0.9429034  0.9393541  0.9390726  0.94344395 0.92413557
 0.9330139  0.91997147 0.9361609  0.9409499  0.94064415 0.9309839
 0.94027364 0.94111013 0.94330966 0.9474977  0.9433831  0.9384844
 0.92969334 0.9304177  0.93131584 0.9400384  0.9345025  0.93033475
 0.94548106 0.9425802  0.93280315 0.9311029  0.92095816 0.9364437
 0.9372258  0.9272326  0.9418677  0.9483711  0.93871325 0.9424848
 0.93764067 0.94062203 0.93582314 0.93184793 0.9267211  0.92931193
 0.93892354 0.9395714  0.93870753 0.93101424 0.93762815 0.9441082
 0.94060075 0.9330487  0.94165754 0.93955755 0.9351861  0.93810534
 0.9406099  0.9426507  0.9394158  0.92908144 0.93924415 0.9378616
 0.9305116  0.9348887  0.9340457  0.93644094]",48.29990482330322,186.00469243945815
SymplecticNNgHMC,1.0,high_dimensional_gaussian,0.005198124,"[0.934962   0.9360861  0.930763   0.9378306  0.94406384 0.937235
 0.94737804 0.93685865 0.93696237 0.9465174  0.92921007 0.9388647
 0.94314206 0.9391436  0.924205   0.93974316 0.9383399  0.9424075
 0.9301817  0.93462867 0.9407353  0.9396367  0.93217516 0.93661183
 0.94356716 0.93563926 0.9342104  0.9376032  0.92947143 0.93609923
 0.9431101  0.9320807  0.9291533  0.94330424 0.9397346  0.9408668
 0.9239725  0.9430448  0.93890405 0.93914795 0.9428859  0.9244132
 0.9328138  0.9194743  0.93613815 0.9410614  0.9409234  0.93173254
 0.9403128  0.94133586 0.9432327  0.9475026  0.9435155  0.9380597
 0.9295608  0.929685   0.9309826  0.9401908  0.9337907  0.9307269
 0.94525015 0.94235027 0.9321987  0.9308932  0.92191476 0.93637586
 0.9375777  0.92648125 0.9418014  0.94862056 0.93824875 0.9426629
 0.9377715  0.94096506 0.93627024 0.9318892  0.9259007  0.9298161
 0.9387555  0.9393177  0.9384854  0.93137074 0.93786323 0.9440405
 0.9404842  0.9331972  0.9415576  0.9393246  0.9353837  0.93824023
 0.9404499  0.94245493 0.9398011  0.9290174  0.9386691  0.9382353
 0.93009365 0.93517005 0.93391764 0.9363936 ]",130.4698371887207,100.70283944308527
GSymplecticNNgHMC,1.0,high_dimensional_gaussian,0.0041209348,"[0.93517697 0.9362339  0.9306549  0.9387417  0.94429743 0.9374255
 0.9479372  0.93740463 0.93720424 0.9465889  0.9294003  0.93900526
 0.94330806 0.93960464 0.9251733  0.9405085  0.93832034 0.942451
 0.93119687 0.93513864 0.9411175  0.9399106  0.9319358  0.9371928
 0.9441936  0.9361228  0.9342413  0.9378389  0.93048096 0.93715835
 0.9432001  0.9328539  0.9291743  0.9435407  0.9399409  0.9417918
 0.9246867  0.94305027 0.9396092  0.93943757 0.94390124 0.9246727
 0.93335474 0.9204065  0.9362583  0.9410417  0.9408495  0.9313826
 0.9405526  0.9413761  0.9435276  0.9474902  0.9435519  0.93872166
 0.9299795  0.93060124 0.93193424 0.94018954 0.93481576 0.9306358
 0.9455682  0.9428541  0.9332689  0.9312719  0.92139435 0.9367981
 0.93747205 0.9276478  0.9423458  0.9484601  0.939075   0.9427433
 0.93775165 0.94089186 0.9363456  0.93215835 0.9268838  0.9296694
 0.9392719  0.9397677  0.93895125 0.9313895  0.937991   0.9442053
 0.94085664 0.9334833  0.9419012  0.9394746  0.93518895 0.9381479
 0.94097704 0.9429164  0.93961114 0.9295952  0.9395602  0.93809986
 0.93101084 0.9355483  0.934412   0.9365196 ]",72.746333360672,67.35717062694388
GradSymplecticNNgHMC,1.0,high_dimensional_gaussian,0.004894539,"[0.93484175 0.9355742  0.930202   0.9384059  0.94431067 0.9370443
 0.9475767  0.9371883  0.9369899  0.9462735  0.9289307  0.93864274
 0.9431247  0.93924373 0.92454386 0.94039285 0.93807936 0.942157
 0.93092716 0.93477863 0.9411262  0.9393958  0.9317124  0.93699026
 0.9441676  0.93603075 0.9341852  0.9375603  0.9299859  0.9366379
 0.9429595  0.9324491  0.9289748  0.9435064  0.9396345  0.9414977
 0.9243016  0.94309247 0.9390806  0.9389531  0.9435477  0.92398167
 0.9331335  0.9200301  0.9359374  0.94102657 0.94079244 0.93129605
 0.9403512  0.9410205  0.94313085 0.9474181  0.94334954 0.93850744
 0.92946714 0.9306884  0.93126535 0.94002974 0.93451464 0.9305102
 0.9454579  0.9426281  0.9328062  0.93118066 0.92099255 0.93647784
 0.9370929  0.9270611  0.94201154 0.9483344  0.93888664 0.9424195
 0.93773454 0.94082254 0.93597066 0.93181795 0.92719376 0.9295165
 0.9389097  0.9394951  0.9385452  0.93130845 0.93768287 0.94417465
 0.94078034 0.93295115 0.94170797 0.9394025  0.9349785  0.9380779
 0.94080013 0.94253695 0.9392972  0.92914337 0.93923354 0.93795574
 0.93055665 0.934895   0.934371   0.93653315]",388.59876585006714,95.39420414723288
GradGSymplecticNNgHMC,1.0,high_dimensional_gaussian,0.0021972754,"[0.93508196 0.9363491  0.93041563 0.9387479  0.94447935 0.9375164
 0.9477727  0.937557   0.9371681  0.94660324 0.9293813  0.9388391
 0.9434465  0.93955225 0.92515886 0.94062567 0.9385702  0.9423646
 0.93134296 0.9353427  0.9412634  0.9399476  0.9321096  0.93733585
 0.94428384 0.9362528  0.9345228  0.93799675 0.9307771  0.937186
 0.9432405  0.9330547  0.92940795 0.9435253  0.9398243  0.94172287
 0.92493117 0.94319236 0.93978614 0.9394414  0.9436904  0.924785
 0.93350905 0.92075896 0.93646264 0.94127315 0.94088733 0.93149036
 0.94059104 0.94146097 0.9436226  0.9476449  0.943686   0.93888366
 0.9302741  0.93087757 0.9318387  0.94030714 0.9348912  0.9309225
 0.9457397  0.9428384  0.93327415 0.9316456  0.9217727  0.93688077
 0.9376377  0.9278526  0.94214463 0.9485078  0.9390089  0.9427861
 0.9379264  0.9409466  0.9362297  0.9323117  0.92727894 0.92987776
 0.9393394  0.93990195 0.9390542  0.9315709  0.9380709  0.94432914
 0.9409447  0.93357897 0.9419705  0.93976295 0.93558013 0.9384893
 0.9409523  0.9428992  0.939696   0.92962444 0.93955487 0.93830764
 0.9310303  0.9353396  0.9344896  0.9368615 ]",218.57790207862854,61.36178219329153
HMC,1.0,normal_normal,1.079345e-15,"[0.93869865 0.940175   0.93959016 0.90728396 0.9369048  0.95290804
 0.94245833 0.92010355 0.9339757  0.94271106 0.94873035 0.9402422
 0.93410754 0.9294933  0.93121016 0.9321557  0.94517803 0.91007537
 0.9477298  0.9393195  0.9468996  0.9459013  0.92333573 0.948027
 0.9484792  0.94812125 0.9466824  0.896443   0.90868825 0.94428885
 0.92431515 0.9432167  0.92659444 0.95301956 0.93884647 0.9413353
 0.94267344 0.9237868  0.9467392  0.91507834 0.94323486 0.9457327
 0.9449588  0.90456855 0.9169723  0.9456078  0.9131412  0.9409038
 0.9427248  0.94322765 0.94188374 0.9472213  0.942084   0.91273046
 0.934436   0.9406006  0.93287516 0.9328922  0.9443883  0.9520683
 0.9505559  0.94173163 0.9530277  0.9439523  0.95117015 0.94847053
 0.94816655 0.9421034  0.93803024 0.9424585  0.9478714  0.9366967
 0.94721603 0.9492296  0.9271455  0.94199395 0.93714345 0.92115927
 0.9466337  0.9350829  0.9473157  0.9219534  0.9430501  0.9405546
 0.9488322  0.8761438  0.94603527 0.9375287  0.9431536  0.93083954
 0.94999593 0.93991077 0.9338231  0.9503894  0.93578213 0.9445275
 0.9440415  0.9328281  0.9508375  0.94256234]",75.81379079818726,325.6714531592125
SymplecticNNgHMC,1.0,normal_normal,0.014466023,"[0.9401256  0.9388913  0.9377384  0.90887636 0.93865144 0.9525113
 0.9389922  0.9170661  0.931852   0.9439993  0.94824076 0.94022405
 0.93358374 0.92872304 0.93019557 0.93304956 0.9446577  0.8773223
 0.94659704 0.9409783  0.94624555 0.94550955 0.92440593 0.9481179
 0.94795895 0.9483136  0.9466557  0.89251316 0.9070678  0.94306153
 0.92395395 0.9446788  0.9051788  0.9532175  0.93963873 0.93777704
 0.94197404 0.9272458  0.9472823  0.9162121  0.9392199  0.9455051
 0.9438971  0.9096999  0.91681767 0.94551766 0.8727393  0.93638444
 0.94173115 0.9422436  0.9420438  0.94777143 0.9413068  0.9138956
 0.93311775 0.94046515 0.9352354  0.92891043 0.9449024  0.9514567
 0.9502983  0.9425119  0.95268667 0.94414973 0.95060074 0.9480915
 0.9479573  0.9419311  0.93397045 0.94275373 0.9474864  0.93462867
 0.94663763 0.9487705  0.925107   0.94298255 0.93096256 0.9196925
 0.9464266  0.9335356  0.94543594 0.92220753 0.9427006  0.93606204
 0.94868916 0.87888426 0.9464304  0.93574893 0.9414417  0.92922753
 0.9497041  0.94222564 0.930117   0.95010185 0.9348075  0.9430586
 0.94287527 0.93057275 0.9513216  0.9441234 ]",143.36559057235718,226.89943959680846
GSymplecticNNgHMC,1.0,normal_normal,0.0035108977,"[0.94043845 0.93922055 0.9388883  0.9092163  0.93956035 0.95283574
 0.9426815  0.9221246  0.93343496 0.9431011  0.94830596 0.9400918
 0.93536115 0.9324171  0.9310903  0.9329934  0.94503355 0.9106474
 0.9472816  0.9413208  0.9462949  0.94580215 0.9239332  0.9485318
 0.94830644 0.9484042  0.94671345 0.8950617  0.907623   0.9439281
 0.9235708  0.9432614  0.9279833  0.95305914 0.9401566  0.9429101
 0.94211644 0.92554235 0.94679374 0.9153352  0.9449501  0.9467305
 0.9448475  0.90821123 0.9184239  0.946116   0.9070992  0.941996
 0.94202894 0.9423913  0.9434456  0.94697183 0.94248486 0.91280603
 0.93517387 0.94091105 0.93509734 0.9344098  0.9458989  0.9518935
 0.950726   0.94154763 0.9529664  0.9455799  0.9511498  0.9485604
 0.9481096  0.9418367  0.93665445 0.942347   0.94794726 0.9389105
 0.9465339  0.94896805 0.92600477 0.9447278  0.93912363 0.9216852
 0.94636554 0.9380306  0.9474217  0.9222747  0.94315183 0.9405986
 0.9485447  0.87986183 0.94637954 0.93708944 0.94277966 0.92996234
 0.9498815  0.94055116 0.937142   0.9506291  0.9351362  0.9441051
 0.9453827  0.9335922  0.9510118  0.9438421 ]",49.4854211807251,347.3473200413711
GradSymplecticNNgHMC,1.0,normal_normal,0.006292109,"[0.93591523 0.9406805  0.94073886 0.90782213 0.9369892  0.95222014
 0.94102687 0.91976106 0.93454975 0.9435215  0.9491806  0.94092005
 0.93392026 0.9291378  0.93092334 0.9328153  0.9448554  0.88527507
 0.94822854 0.9385909  0.9461689  0.9459359  0.9248166  0.94681823
 0.9488375  0.9475068  0.94658566 0.8973203  0.9079749  0.9446908
 0.92407453 0.9429636  0.9135417  0.95290184 0.93827546 0.9386438
 0.9430248  0.9265198  0.9463317  0.9161515  0.94098663 0.9462573
 0.9452075  0.9079067  0.9169868  0.9449831  0.89011    0.9381172
 0.94367117 0.94366384 0.9404391  0.94760084 0.94143486 0.9163877
 0.93405676 0.9408215  0.93425816 0.9312417  0.94300336 0.9520507
 0.949828   0.9422757  0.9526695  0.94445455 0.95097184 0.94807833
 0.94804466 0.9418502  0.9372767  0.94211525 0.94742715 0.93515253
 0.94779    0.9483614  0.92933863 0.9427068  0.9328117  0.92210615
 0.9462757  0.9348508  0.9469566  0.92170703 0.94154215 0.9399004
 0.9491803  0.8771059  0.9449439  0.9383349  0.9435514  0.9321587
 0.9498503  0.93885183 0.934018   0.9494559  0.93632543 0.94495475
 0.94289255 0.9306321  0.951292   0.94269216]",281.5997142791748,10.872312668941712
GradGSymplecticNNgHMC,1.0,normal_normal,0.005047252,"[0.93802136 0.94051874 0.94033015 0.9065315  0.93558234 0.9528386
 0.9436485  0.9196889  0.9348507  0.94232893 0.9487275  0.9402592
 0.93470895 0.92962337 0.93155086 0.9327718  0.9456042  0.9127859
 0.94808805 0.9393992  0.94681895 0.9460153  0.92375994 0.9479523
 0.9485488  0.94829047 0.9468292  0.89780825 0.90965414 0.9446501
 0.92474353 0.94316906 0.92787236 0.95307386 0.93907714 0.9416258
 0.94254637 0.9245     0.94702804 0.9143919  0.9437067  0.94649076
 0.9453675  0.9053623  0.9182273  0.94588965 0.91948146 0.9418292
 0.94319963 0.94344825 0.9412519  0.94705385 0.94248027 0.9140297
 0.93473005 0.9410497  0.9334962  0.9342539  0.9441446  0.95215726
 0.950457   0.9414433  0.9530171  0.94454074 0.9512396  0.948285
 0.94828403 0.94246805 0.93918025 0.9426513  0.94791615 0.9381194
 0.9473003  0.9489893  0.9281337  0.9415902  0.93735826 0.9225285
 0.9467683  0.9353046  0.94808215 0.9221386  0.94372225 0.9422678
 0.948832   0.8780183  0.9459736  0.93834305 0.94371736 0.9316
 0.9498736  0.939638   0.9351686  0.9502026  0.93608713 0.94499254
 0.9441373  0.93347466 0.9506779  0.94182837]",67.53363060951233,186.14564879701487
